SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
DUNHAM ELEMENTARY SCHOOL,9850 E 29TH ST,TUCSON,PIMA,85748,YES,RN,PUBLIC,27,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
DWIGHT PATTERSON ELEMENTARY,615 S CHESHIRE,MESA,MARICOPA,85208,YES,RN,PUBLIC,90,96.7%,2.2%,98.9%,97.8%,1.1%,98.9%,96.7%,2.2%,98.9%,95.6%,3.3%,98.9%,97.8%,2.2%,100.0%,3.3%,0.0%,1.1%
DYSART ELEMENTARY SCHOOL,12950 W VARNEY RD,EL MIRAGE,MARICOPA,85335,NO,,PUBLIC,82,92.7%,2.4%,97.6%,92.7%,2.4%,97.6%,92.7%,2.4%,95.1%,95.1%,3.7%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
E C NASH SCHOOL,515 W KELSO ST,TUCSON,PIMA,,NO,,PUBLIC,34,97.1%,0.0%,100.0%,97.1%,0.0%,100.0%,97.1%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
EAGLE COLLEGE PREP - MARYVALE,3950 N 53RD AVE,PHOENIX,MARICOPA,85031,NO,,CHARTER,48,95.8%,4.2%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.1%,2.1%,2.1%
EAGLE COLLEGE PREP - MESA,1619 E MAIN ST,MESA,MARICOPA,85203,NO,,CHARTER,25,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,8.0%,0.0%,8.0%
EAGLE COLLEGE PREP - S MOUNTAIN,2450 W SOUTH MOUNTAIN AVE,PHOENIX,MARICOPA,85041,NO,,CHARTER,46,89.1%,2.2%,91.3%,87.0%,4.3%,91.3%,87.0%,4.3%,91.3%,87.0%,4.3%,91.3%,91.3%,2.2%,93.5%,2.2%,0.0%,2.2%
EAGLE RIDGE ELEMENTARY SCHOOL - PHONEIX,19801 N 13TH ST,PHOENIX,MARICOPA,85024,YES,RN,PUBLIC,65,95.4%,3.1%,98.5%,93.8%,4.6%,98.5%,93.8%,4.6%,98.5%,93.8%,3.1%,96.9%,95.4%,3.1%,98.5%,7.7%,0.0%,3.1%
EAGLERIDGE ENRICHMENT PROGRAM - MESA,1313 W MEDINA AVE,MESA,MARICOPA,85202,YES,RN,PUBLIC,49,61.2%,28.6%,93.9%,67.3%,28.6%,100.0%,65.3%,28.6%,98.0%,71.4%,28.6%,100.0%,67.3%,28.6%,95.9%,28.6%,0.0%,28.6%
ECHO CANYON K-8 - SCOTTSDALE,4330 NORTH 62ND STREET,SCOTTSDALE,MARICOPA,85251,YES,RN,PUBLIC,24,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.2%,0.0%,0.0%
ECHO MOUNTAIN PRIMARY SCHOOL,1750 E GROVERS AVE,PHOENIX,MARICOPA,85022,YES,RN,PRIVATE,119,91.6%,4.2%,96.6%,90.8%,4.2%,95.0%,92.4%,4.2%,96.6%,99.2%,0.0%,99.2%,99.2%,0.8%,100.0%,4.2%,0.0%,0.0%
ED & VERMA PASTOR ELEMENTARY SCHOOL,2101 W ALTA VISTA RD,PHOENIX,MARICOPA,85041,YES,LPN,PUBLIC,40,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
ED PASTOR ELEMENTARY 4,985 N 6TH AVE,SAN LUIS,YUMA,85349,YES,LPN,PUBLIC,72,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
EDISON ELEMENTARY SCHOOL,545 N HORNE,MESA,MARICOPA,85203,YES,RN,PUBLIC,79,94.9%,3.8%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,100.0%,0.0%,100.0%,3.8%,0.0%,0.0%
EDISON SCHOOL OF INNOVATION,8340 W NORTHERN AVE,GLENDALE,MARICOPA,85305,NO,,CHARTER,39,89.7%,10.3%,100.0%,89.7%,10.3%,100.0%,87.2%,10.3%,97.4%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,10.3%,0.0%,7.7%
EDUPRIZE SCHOOL - GILBERT,580 W MELODY DR,GILBERT,MARICOPA,85233,YES,RN,CHARTER,133,94.0%,5.3%,99.2%,90.2%,9.0%,99.2%,88.0%,10.5%,98.5%,90.2%,9.8%,100.0%,91.0%,9.0%,100.0%,10.5%,0.0%,9.0%
EDUPRIZE SCHOOL - QUEEN CREEK,4567 W ROBERTS RD,QUEEN CREEK,PINAL,85142,YES,RN,CHARTER,219,85.4%,13.2%,99.1%,86.3%,12.8%,100.0%,85.8%,13.2%,99.5%,91.3%,8.2%,99.5%,92.7%,7.3%,100.0%,15.5%,0.0%,6.4%
EL MIRAGE ELEMENTARY SCHOOL,12308 W THUNDERBIRD RD,EL MIRAGE,MARICOPA,85335,NO,,PUBLIC,79,94.9%,2.5%,97.5%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,2.5%,0.0%,2.5%
ELGIN ELEMENTARY SCHOOL,293 UPPER ELGIN RD,ELGIN,SANTA CRUZ,85611,YES,RN,PUBLIC,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ELLSWORTH ELEMENTARY,38454 N CAROLINA AVE,QUEEN CREEK,PINAL,85140,NO,,PUBLIC,61,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,3.3%,0.0%,3.3%
ELVIRA ELEMENTARY SCHOOL,250 W ELVIRA RD,TUCSON,PIMA,85756,YES,RN,PUBLIC,51,96.1%,3.9%,100.0%,96.1%,3.9%,100.0%,96.1%,3.9%,100.0%,96.1%,3.9%,100.0%,96.1%,3.9%,100.0%,3.9%,0.0%,3.9%
EMERSON ELEMENTARY SCHOOL,415 N WESTWOOD RD,MESA,MARICOPA,85201,YES,RN,PUBLIC,99,89.9%,5.1%,96.0%,91.9%,5.1%,98.0%,90.9%,6.1%,97.0%,96.0%,4.0%,100.0%,100.0%,0.0%,100.0%,4.0%,1.0%,1.0%
EMMANUEL CHRISTIAN ACADEMY,3120 HUALAPAI MOUNTAIN RD,KINGMAN,MOHAVE,86401,NO,,PRIVATE,35,57.1%,42.9%,100.0%,60.0%,40.0%,100.0%,60.0%,40.0%,100.0%,68.6%,31.4%,100.0%,74.3%,25.7%,100.0%,45.7%,0.0%,25.7%
EMMANUEL LUTHERAN SCHOOL,715 W SOUTHERN AVE,TEMPE,MARICOPA,85282,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ENCANTO ELEMENTARY SCHOOL,1420 W OSBORN RD,PHOENIX,MARICOPA,85013,NO,,PUBLIC,161,90.7%,4.3%,95.7%,91.3%,3.7%,95.7%,91.9%,3.7%,96.9%,91.3%,5.6%,97.5%,93.8%,4.3%,98.1%,5.6%,0.0%,3.7%
ENTZ ELEMENTARY SCHOOL,4132 E ADOBE ST,MESA,MARICOPA,85205,YES,RN,PUBLIC,70,87.1%,1.4%,88.6%,90.0%,1.4%,91.4%,90.0%,1.4%,91.4%,94.3%,1.4%,95.7%,98.6%,1.4%,100.0%,2.9%,0.0%,0.0%
ESMOND STATION SCHOOL,9400 S ATTERBURY WASH WAY,TUCSON,PIMA,85747,YES,Both,PUBLIC,65,90.8%,9.2%,100.0%,90.8%,9.2%,100.0%,90.8%,9.2%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,9.2%,0.0%,7.7%
ESPERANZA ELEMENTARY SCHOOL - 85706,2353 E BANTAM,TUCSON,PIMA,85706,YES,RN,PUBLIC,52,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
ESPERANZA ELEMENTARY SCHOOL-85009,3025 W MCDOWELL RD,PHOENIX,MARICOPA,85009,NO,,PUBLIC,70,94.3%,0.0%,94.3%,97.1%,0.0%,97.1%,92.9%,0.0%,92.9%,100.0%,0.0%,100.0%,98.6%,0.0%,98.6%,0.0%,0.0%,0.0%
ESPERANZA ELEMENTARY SCHOOL-85027,251 W MOHAWK LN,PHOENIX,MARICOPA,85027,YES,LPN,PUBLIC,59,93.2%,3.4%,98.3%,93.2%,3.4%,98.3%,93.2%,3.4%,98.3%,93.2%,3.4%,98.3%,94.9%,3.4%,98.3%,3.4%,0.0%,3.4%
ESTRELLA FOOTHILLS GLOBAL ACADEMY,5400 W CARVER ROAD,LAVEEN,MARICOPA,85339,NO,,PUBLIC,26,84.6%,7.7%,100.0%,84.6%,7.7%,100.0%,84.6%,7.7%,100.0%,92.3%,7.7%,100.0%,92.3%,7.7%,100.0%,7.7%,0.0%,3.8%
ESTRELLA MOUNTAIN ELEMENTARY SCHOOL,10301 S SAN MIGUEL,GOODYEAR,MARICOPA,85338,NO,,PUBLIC,44,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,93.2%,4.5%,100.0%,90.9%,4.5%,100.0%,95.5%,4.5%,100.0%,4.5%,0.0%,4.5%
ESTRELLA VISTA ELEMENTARY,11905 W COCOPAH CIR,AVONDALE,MARICOPA,85323,NO,,PUBLIC,73,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,1.4%,0.0%,1.4%
ETHOS ACADEMY,8840 N. 43RD AVE,GLENDALE,MARICOPA,85302,NO,,CHARTER,37,89.2%,0.0%,97.3%,81.1%,8.1%,89.2%,81.1%,8.1%,89.2%,86.5%,8.1%,94.6%,91.9%,8.1%,100.0%,8.1%,0.0%,8.1%
EVA MARSHALL ELEMENTARY SCHOOL,850 N BONITO ST,FLAGSTAFF,COCONINO,86001,YES,RN,PUBLIC,68,89.7%,4.4%,94.1%,89.7%,4.4%,94.1%,89.7%,4.4%,94.1%,94.1%,4.4%,98.5%,94.1%,4.4%,98.5%,4.4%,0.0%,4.4%
EVERGREEN ELEMENTARY SCHOOL,1000 N AMARILLO ST,CASA GRANDE,PINAL,85222,YES,RN,PUBLIC,32,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,96.9%,3.1%,100.0%,96.9%,3.1%,100.0%,100.0%,0.0%,100.0%,6.3%,0.0%,6.3%
EXCELENCIA SCHOOL,2181 E MCDOWELL RD,PHOENIX,MARICOPA,85006,YES,LPN,PUBLIC,61,95.1%,3.3%,100.0%,95.1%,3.3%,100.0%,95.1%,3.3%,100.0%,95.1%,3.3%,100.0%,100.0%,0.0%,100.0%,3.3%,0.0%,3.3%
FAITH COMMUNITY ACADEMY - 85741,2551 W ORANGE GROVE,TUCSON,PIMA,,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FAITH MATHER SOSSAMAN ELEMENTARY,22801 E VIA DEL JARDIN,QUEEN CREEK,MARICOPA,85142,NO,,PUBLIC,147,85.0%,6.1%,91.2%,85.0%,6.1%,91.2%,85.7%,6.8%,92.5%,89.8%,5.4%,95.2%,92.5%,4.8%,97.3%,6.1%,0.0%,4.8%
FALCON HILL ELEMENTARY SCHOOL,1645 N STERLING ST,MESA,MARICOPA,85207,YES,RN,PUBLIC,54,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,87.0%,13.0%,100.0%,90.7%,9.3%,100.0%,88.9%,11.1%,100.0%,13.0%,0.0%,11.1%
FAMILY LIFE ACADEMY,530 S PANTANO RD,TUCSON,PIMA,85710,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FARAS ELEMENTARY SCHOOL,410 W FIR AVE,PIRTLEVILLE,COCHISE,85607,YES,RN,PUBLIC,28,96.4%,0.0%,100.0%,100.0%,0.0%,100.0%,96.4%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
FESTIVAL FOOTHILLS ELEMENTARY SCHOOL-85396,26252 W DESERT VISTA BLVD,BUCKEYE,MARICOPA,85396,NO,,PUBLIC,22,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,9.1%,0.0%,9.1%
FINE ARTS ACADEMY,1700 S. 103RD AVE,TOLLESON,MARICOPA,85353,YES,LPN,PUBLIC,50,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
FINLEY FARMS ELEMENTARY,375 S COLUMBUS DR,GILBERT,MARICOPA,85296,YES,RN,PUBLIC,67,86.6%,4.5%,92.5%,88.1%,4.5%,92.5%,91.0%,1.5%,92.5%,92.5%,3.0%,95.5%,94.0%,3.0%,97.0%,4.5%,0.0%,4.5%
FIRESIDE ELEMENTARY SCHOOL,3725 E LONE CACTUS DR,PHOENIX,MARICOPA,85050,YES,RN,PUBLIC,94,98.9%,1.1%,100.0%,97.9%,2.1%,100.0%,96.8%,2.1%,98.9%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,8.5%,1.1%,1.1%
FIRST BAPTIST CHRISTIAN ACADEMY,1447 S 7TH ST,SIERRA VISTA,COCHISE,85635,NO,,PRIVATE,24,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,8.3%,0.0%,8.3%
FLAGSTAFF CHRISTIAN SCHOOL,3500 N 4TH STREET,FLAGSTAFF,COCONINO,86004,NO,,PRIVATE,35,71.4%,17.1%,88.6%,71.4%,17.1%,88.6%,77.1%,17.1%,94.3%,88.6%,8.6%,97.1%,88.6%,11.4%,100.0%,14.3%,2.9%,5.7%
FLAGSTAFF JUNIOR ACADEMY ELEMENTARY CAMPUS,306 W CEDAR AVE,FLAGSTAFF,COCONINO,,NO,,PUBLIC,21,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,90.5%,9.5%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,9.5%,0.0%,4.8%
FLORA THEW ELEMENTARY SCHOOL,2130 E HOWE AVE,TEMPE,MARICOPA,85281,YES,RN,PUBLIC,58,89.7%,6.9%,100.0%,89.7%,6.9%,100.0%,91.4%,6.9%,100.0%,93.1%,6.9%,100.0%,94.8%,3.4%,98.3%,6.9%,0.0%,1.7%
FLORENCE K-8,460 S PARK ST,FLORENCE,PINAL,85232,YES,LPN,PUBLIC,57,87.7%,8.8%,100.0%,89.5%,8.8%,100.0%,89.5%,8.8%,100.0%,91.2%,8.8%,100.0%,98.2%,1.8%,100.0%,8.8%,0.0%,8.8%
FOOTHILLS ELEMENTARY SCHOOL-85306,15808 N 63RD AVE,GLENDALE,MARICOPA,85306,YES,RN,PUBLIC,46,97.8%,0.0%,100.0%,97.8%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
FORD ELEMENTARY SCHOOL,8001 E STELLA RD,TUCSON,PIMA,85730,YES,RN,PUBLIC,34,85.3%,0.0%,85.3%,85.3%,0.0%,85.3%,88.2%,0.0%,88.2%,97.1%,0.0%,97.1%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
FORT MOHAVE ELEMENTARY SCHOOL,1760 JOY LN,FORT MOHAVE,MOHAVE,86426,YES,LPN,PUBLIC,91,93.4%,3.3%,96.7%,96.7%,3.3%,100.0%,87.9%,3.3%,91.2%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,3.3%,0.0%,3.3%
FORT THOMAS ELEMENTARY SCHOOL,15560 W ELEMENTARY RD,FORT THOMAS,GRAHAM,85536,YES,RN,PUBLIC,27,96.3%,0.0%,96.3%,96.3%,0.0%,96.3%,96.3%,0.0%,96.3%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
FOUNDATION FOR BLIND CHILDREN,1234 E NORTHERN AVENUE,PHOENIX,MARICOPA,85020,YES,RN,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FOUR PEAKS ELEMENTARY SCHOOL - N IDAHO RD,1755 N IDAHO RD,APACHE JUNCTION,PINAL,85219,YES,RN,PUBLIC,69,92.8%,5.8%,100.0%,91.3%,7.2%,100.0%,91.3%,8.7%,100.0%,91.3%,7.2%,100.0%,92.8%,7.2%,100.0%,10.1%,0.0%,4.3%
FOWLER ELEMENTARY SCHOOL,6707 W VAN BUREN ST,PHOENIX,MARICOPA,85043,NO,,PUBLIC,62,95.2%,1.6%,100.0%,95.2%,1.6%,98.4%,96.8%,1.6%,100.0%,96.8%,1.6%,98.4%,98.4%,1.6%,100.0%,1.6%,0.0%,1.6%
FRANCES BRANDEN-PICKETT ELEMENTARY,22706 E VILLAGE LOOP,QUEEN CREEK,MARICOPA,85242,YES,Both,PUBLIC,73,95.9%,2.7%,98.6%,97.3%,2.7%,100.0%,93.2%,4.1%,97.3%,93.2%,4.1%,97.3%,95.9%,4.1%,100.0%,5.5%,0.0%,2.7%
FRANCES J WARREN ELEMENTARY SCHOOL,3505 W MILTON RD,TUCSON,PIMA,85746,YES,RN,PUBLIC,28,92.9%,0.0%,96.4%,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,100.0%,0.0%,100.0%,96.4%,0.0%,96.4%,0.0%,0.0%,0.0%
FRANCES OWEN HOLAWAY ELEMENTARY SCHOOL,3500 N CHERRY AVE,TUCSON,PIMA,85719,NO,,PUBLIC,41,97.6%,0.0%,100.0%,100.0%,0.0%,100.0%,92.7%,2.4%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.4%,0.0%,0.0%
FRANK BORMAN MIDDLE SCHOOL,3637 N 55TH AVE,PHOENIX,MARICOPA,85031,NO,,PUBLIC,87,95.4%,1.1%,97.7%,95.4%,1.1%,96.6%,95.4%,1.1%,96.6%,97.7%,1.1%,98.9%,97.7%,1.1%,98.9%,1.1%,0.0%,1.1%
FRANK ELEMENTARY SCHOOL,8409 S AVENIDA DEL YAQUI,GUADALUPE,MARICOPA,85283,YES,RN,PUBLIC,82,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
FRANKLIN AT ALMA ELEMENTARY,1313 W MEDINA AVE,MESA,MARICOPA,85202,YES,RN,PUBLIC,54,92.6%,5.6%,98.1%,92.6%,5.6%,98.1%,92.6%,5.6%,98.1%,94.4%,5.6%,100.0%,96.3%,3.7%,100.0%,5.6%,0.0%,3.7%
FRANKLIN AT BRIMHALL ELEMENTARY SCHOOL,4949 E SOUTHERN RD,MESA,MARICOPA,,YES,RN,PUBLIC,107,89.7%,10.3%,100.0%,90.7%,9.3%,100.0%,89.7%,10.3%,100.0%,93.5%,6.5%,100.0%,94.4%,5.6%,100.0%,11.2%,0.0%,5.6%
FRANKLIN ELEMENTARY SCHOOL,1753 E 8TH AVE,MESA,MARICOPA,85204,YES,RN,PUBLIC,87,97.7%,2.3%,100.0%,97.7%,2.3%,100.0%,96.6%,3.4%,100.0%,96.6%,3.4%,100.0%,98.9%,1.1%,100.0%,4.6%,0.0%,0.0%
FRANKLIN PHONETIC PRIMARY SCHOOL,6116 E HIGHWAY 69,PRESCOTT VALLEY,YAVAPAI,86314,NO,,CHARTER,51,82.4%,9.8%,94.1%,82.4%,9.8%,94.1%,82.4%,9.8%,92.2%,82.4%,9.8%,92.2%,82.4%,9.8%,92.2%,9.8%,0.0%,9.8%
FRANKLIN PHONETIC PRIMARY SCHOOL SUNNYSLOPE,9317 N 2ND ST,PHOENIX,MARICOPA,85020,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FRANKLIN WEST ELEMENTARY,236 S SIRRINE,MESA,MARICOPA,85210,YES,RN,PUBLIC,70,90.0%,5.7%,95.7%,90.0%,5.7%,95.7%,90.0%,5.7%,95.7%,94.3%,5.7%,100.0%,87.1%,4.3%,91.4%,5.7%,0.0%,5.7%
FREDONIA ELEMENTARY SCHOOL,222 N 200 EAST,FREDONIA,COCONINO,86022,NO,,PUBLIC,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FREEDOM ACADEMY - E PARADISE LN,3916 E PARADISE LN,PHOENIX,MARICOPA,85032,NO,,CHARTER,47,78.7%,21.3%,100.0%,78.7%,21.3%,100.0%,76.6%,23.4%,100.0%,78.7%,21.3%,100.0%,76.6%,23.4%,100.0%,27.7%,0.0%,21.3%
FREEDOM ELEMENTARY SCHOOL - 85326,22150 W. SUNDANCE PKWY S,BUCKEYE,MARICOPA,85326,YES,RN,PUBLIC,50,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,94.0%,0.0%,94.0%,98.0%,0.0%,98.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
FREEDOM TRADITIONAL ACADEMY - 85374,15800 N PARKVIEW PL,SURPRISE,MARICOPA,85374,NO,,PUBLIC,36,97.2%,0.0%,97.2%,97.2%,0.0%,97.2%,97.2%,0.0%,97.2%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
FRONTIER ELEMENTARY SCHOOL,21258 N 81ST AVE,PEORIA,MARICOPA,85382,YES,RN,PUBLIC,79,96.2%,3.8%,100.0%,93.7%,6.3%,100.0%,96.2%,3.8%,100.0%,97.5%,2.5%,100.0%,98.7%,1.3%,100.0%,6.3%,0.0%,2.5%
FRUCHTHENDLER ELEMENTARY SCHOOL,7470 E CLOUD RD,TUCSON,PIMA,85750,YES,RN,PUBLIC,52,94.2%,1.9%,96.2%,94.2%,1.9%,96.2%,92.3%,1.9%,94.2%,96.2%,1.9%,98.1%,98.1%,0.0%,98.1%,1.9%,0.0%,0.0%
FRYE ELEMENTARY SCHOOL,801 E FRYE RD,CHANDLER,MARICOPA,85225,NO,,PUBLIC,70,98.6%,0.0%,98.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.9%,0.0%,1.4%
FULLER ELEMENTARY SCHOOL,1975 E CORNELL DR,TEMPE,MARICOPA,85283,YES,RN,PUBLIC,82,92.7%,4.9%,97.6%,92.7%,4.9%,97.6%,92.7%,4.9%,97.6%,91.5%,1.2%,,96.3%,2.4%,98.8%,6.1%,0.0%,6.1%
FUTURE INVESTMENT MIDDLE SCHOOL,1854 S ALVERNON WAY,TUCSON,PIMA,85711,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G FRANK DAVIDSON,6935 W OSBORN RD,PHOENIX,MARICOPA,85033,YES,LPN,PUBLIC,113,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,96.5%,0.0%,96.5%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GADSDEN ELEMENTARY SCHOOL,18745 GADSDEN ST,GADSDEN,YUMA,85349,NO,,PUBLIC,57,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GALE ELEMENTARY SCHOOL,678 S GOLLOB RD,TUCSON,PIMA,85710,YES,RN,PUBLIC,48,95.8%,0.0%,95.8%,95.8%,0.0%,95.8%,95.8%,0.0%,95.8%,97.9%,0.0%,97.9%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GALLEGO BASIC ELEMENTARY SCHOOL,6200 S HEMISPHERE PL,TUCSON,PIMA,85706,YES,RN,PUBLIC,68,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,1.5%,0.0%,1.5%
GALVESTON ELEMENTARY SCHOOL,661 E GALVESTON ST,CHANDLER,MARICOPA,85225,NO,,PUBLIC,51,100.0%,0.0%,100.0%,98.0%,0.0%,98.0%,98.0%,0.0%,98.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GANADO PRIMARY SCHOOL,HWY 264,GANADO,APACHE,86505,NO,,PUBLIC,66,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GARDEN LAKES ELEMENTARY SCHOOL,10825 W GARDEN LAKES PKWY,AVONDALE,MARICOPA,85392,NO,,PUBLIC,73,94.5%,5.5%,100.0%,100.0%,0.0%,100.0%,97.3%,0.0%,98.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,5.5%,5.5%,5.5%
GARFIELD SCHOOL,811 N 13TH ST,PHOENIX,MARICOPA,85006,NO,,PUBLIC,47,97.9%,0.0%,100.0%,97.9%,0.0%,100.0%,97.9%,0.0%,100.0%,97.9%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GARY A KNOX ELEMENTARY,2926 S 21ST DR,YUMA,YUMA,85364,NO,,PUBLIC,85,95.3%,3.5%,98.8%,95.3%,3.5%,98.8%,94.1%,3.5%,97.6%,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,3.5%,0.0%,3.5%
GATEWAY POINTE ELEMENTARY,2069 S DELATORRE DR,HIGLEY,MARICOPA,85236,NO,,PUBLIC,91,90.1%,9.9%,100.0%,90.1%,9.9%,100.0%,90.1%,9.9%,100.0%,90.1%,9.9%,100.0%,90.1%,9.9%,100.0%,9.9%,0.0%,9.9%
GATEWAY POLYTECHNIC ACADEMY,5149 S SIGNAL BUTTE RD,MESA,MARICOPA,85212,NO,,PUBLIC,111,91.9%,2.7%,94.6%,96.4%,1.8%,98.2%,91.9%,2.7%,95.5%,91.9%,3.6%,96.4%,96.4%,1.8%,98.2%,3.6%,0.0%,2.7%
