SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
SARAH MARLEY SCHOOL,735 7TH ST,DOUGLAS,COCHISE,85607,YES,RN,PUBLIC,46,97.8%,0.0%,97.8%,97.8%,0.0%,97.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,95.7%,0.0%,95.7%,0.0%,0.0%,0.0%
SATORI SCHOOL KINDER,3801 N 1ST AVE,TUCSON,PIMA,85719,NO,,PRIVATE,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SCALES TECHNOLOGY ACADEMY,1115 W 5TH ST,TEMPE,MARICOPA,85281,YES,RN,PUBLIC,84,88.1%,N/A,100.0%,89.3%,10.7%,100.0%,90.5%,9.5%,100.0%,94.0%,6.0%,100.0%,94.0%,6.0%,100.0%,9.5%,0.0%,4.8%
SCOTT L LIBBY ELEMENTARY SCHOOL,18701 W THOMAS RD,LITCHFIELD PARK,MARICOPA,85340,YES,LPN,PUBLIC,88,93.2%,6.8%,100.0%,93.2%,6.8%,100.0%,93.2%,6.8%,100.0%,93.2%,6.8%,100.0%,93.2%,6.8%,100.0%,6.8%,0.0%,6.8%
SCOTTSDALE CHRISTIAN ACADEMY,14400 N TATUM BLVD PHOENIX MARICOPA 85032,,MARICOPA,,YES,RN,PRIVATE,50,86.0%,14.0%,100.0%,82.0%,18.0%,100.0%,84.0%,16.0%,100.0%,86.0%,14.0%,100.0%,86.0%,14.0%,100.0%,14.0%,0.0%,8.0%
SCOTTSDALE COUNTRY DAY SCHOOL,10460 N 56TH ST,SCOTTSDALE,MARICOPA,85253,NO,,CHARTER,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SECOND STREET CHILDREN'S SCHOOL,2430 E 2ND ST,TUCSON,PIMA,,NO,,PRIVATE,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SELF DEVELOPMENT ACADEMY GLENDALE,16635 N 51ST AVE,GLENDALE,MARICOPA,85306,NO,,CHARTER,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SELF DEVELOPMENT ACADEMY PHOENIX,1515 E INDIAN SCHOOL RD,PHOENIX,MARICOPA,,NO,,CHARTER,49,93.9%,6.1%,100.0%,91.8%,6.1%,100.0%,93.9%,6.1%,100.0%,91.8%,8.2%,100.0%,93.9%,6.1%,100.0%,8.2%,0.0%,6.1%
SELF DEVELOPMENT CHARTER SCHOOL,1709 N GREENFIELD RD,MESA,MARICOPA,85205,NO,,CHARTER,63,87.3%,12.7%,100.0%,87.3%,12.7%,100.0%,87.3%,12.7%,100.0%,87.3%,12.7%,100.0%,87.3%,12.7%,100.0%,12.7%,0.0%,12.7%
SENITA VALLEY ELEMENTARY SCHOOL,10750 E BILBY RD,TUCSON,PIMA,85747,NO,,PUBLIC,97,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,97.9%,1.0%,100.0%,99.0%,1.0%,100.0%,1.0%,0.0%,1.0%
SEQUOIA CHOICE SCHOOL ARIZONA DISTANCE LEARNING SCHOOL,HOME BASED,MESA,MARICOPA,85203,NO,,CHARTER,48,52.1%,47.9%,100.0%,50.0%,47.9%,97.9%,50.0%,50.0%,100.0%,56.3%,43.8%,100.0%,56.3%,41.7%,97.9%,52.1%,0.0%,29.2%
SEQUOIA PATHWAY ACADEMY,19265 N. PORTER RD,MARICOPA,PINAL,85138,NO,,CHARTER,79,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,2.5%,0.0%,2.5%
SEQUOIA VILLAGE,982 FULL HOUSE LN,SHOW LOW,NAVAJO,85901,NO,,CHARTER,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SEQUOYA ELEMENTARY SCHOOL,11808 N 64TH ST,SCOTTSDALE,MARICOPA,85254,YES,RN,PUBLIC,65,90.8%,7.7%,100.0%,92.3%,7.7%,100.0%,84.6%,15.4%,100.0%,93.8%,6.2%,100.0%,92.3%,7.7%,100.0%,16.9%,1.5%,6.2%
SETTLERS POINT ELEMENTARY,423 E SETTLERS POINT,GILBERT,MARICOPA,85296,YES,RN,PUBLIC,102,93.1%,4.9%,99.0%,93.1%,5.9%,100.0%,94.1%,4.9%,100.0%,96.1%,2.0%,100.0%,96.1%,3.9%,100.0%,7.8%,0.0%,2.0%
SEVEN MILE SCHOOL,2005 FORT APACHE RD,WHITERIVER,NAVAJO,85941,YES,LPN,PUBLIC,82,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SEVILLA PRIMARY SCHOOL,3801 W MISSOURI AVE,PHOENIX,MARICOPA,85019,YES,LPN,PUBLIC,174,96.0%,1.7%,98.9%,97.7%,1.7%,99.4%,97.1%,1.7%,98.9%,97.1%,1.7%,98.9%,97.7%,1.7%,99.4%,1.1%,0.6%,1.1%
SHAW BUTTE SCHOOL,12202 N 21ST AVE,PHOENIX,MARICOPA,85029,YES,RN,PUBLIC,130,91.5%,N/A,100.0%,96.2%,3.8%,100.0%,95.4%,3.8%,100.0%,98.5%,1.5%,100.0%,96.9%,3.1%,100.0%,5.4%,0.0%,0.8%
SHEELY FARMS ELEMENTARY SCHOOL,9450 W ENCANTO BLVD,PHOENIX,MARICOPA,85037,YES,RN,PUBLIC,85,96.5%,N/A,98.8%,96.5%,1.2%,98.8%,95.3%,1.2%,97.6%,95.3%,1.2%,98.8%,98.8%,1.2%,100.0%,1.2%,0.0%,1.2%
SHUMWAY ELEMENTARY SCHOOL,1325 N SHUMWAY AVE,CHANDLER,MARICOPA,85225,NO,,PUBLIC,72,94.4%,5.6%,100.0%,94.4%,5.6%,100.0%,93.1%,6.9%,100.0%,94.4%,5.6%,100.0%,94.4%,5.6%,100.0%,9.7%,1.4%,2.8%
SIERRA VERDE ELEMENTARY,7241 W ROSE GARDEN LN,GLENDALE,MARICOPA,85308,YES,RN,PUBLIC,89,92.1%,6.7%,98.9%,93.3%,6.7%,100.0%,93.3%,5.6%,98.9%,94.4%,5.6%,100.0%,93.3%,6.7%,100.0%,6.7%,0.0%,5.6%
SILVER VALLEY ELEMENTARY,9737 E TOLDEO AVE,MESA,MARICOPA,85212,NO,,PUBLIC,134,70.9%,3.7%,76.1%,88.8%,3.7%,94.0%,70.9%,3.0%,78.4%,89.6%,3.7%,93.3%,92.5%,2.2%,94.8%,3.7%,0.0%,1.5%
SILVESTRE S HERRERA SCHOOL,1350 S 11TH ST,PHOENIX,MARICOPA,85034,YES,RN,PUBLIC,57,96.5%,N/A,96.5%,96.5%,0.0%,96.5%,96.5%,0.0%,96.5%,96.5%,0.0%,96.5%,98.2%,0.0%,98.2%,0.0%,0.0%,0.0%
SIRRINE ELEMENTARY SCHOOL,591 W MESQUITE ST,CHANDLER,MARICOPA,85225,YES,RN,PUBLIC,57,94.7%,3.5%,100.0%,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,98.2%,1.8%,100.0%,3.5%,0.0%,1.8%
SKY VIEW ELEMENTARY SCHOOL,8624 W SWEETWATER,PEORIA,MARICOPA,85381,YES,LPN,PUBLIC,50,90.0%,10.0%,100.0%,88.0%,12.0%,100.0%,90.0%,10.0%,100.0%,90.0%,10.0%,100.0%,100.0%,0.0%,100.0%,10.0%,0.0%,10.0%
SKYLINE RANCH ELEMENTARY,1084 W SAN TAN HILLS DR,QUEEN CREEK,PINAL,,NO,,PUBLIC,49,89.8%,2.0%,100.0%,93.9%,0.0%,100.0%,87.8%,2.0%,100.0%,95.9%,2.0%,100.0%,100.0%,0.0%,100.0%,2.0%,0.0%,2.0%
SKYVIEW SCHOOL,125 S RUSH ST,PRESCOTT,YAVAPAI,86303,NO,,CHARTER,25,72.0%,24.0%,96.0%,72.0%,24.0%,96.0%,72.0%,28.0%,100.0%,68.0%,28.0%,96.0%,72.0%,28.0%,100.0%,28.0%,0.0%,24.0%
SMOKETREE ELEMENTARY SCHOOL,2395 SMOKETREE AVE,LAKE HAVASU CITY,MOHAVE,86403,YES,LPN,PUBLIC,69,82.6%,14.5%,100.0%,81.2%,15.9%,100.0%,87.0%,13.0%,100.0%,85.5%,13.0%,100.0%,87.0%,13.0%,100.0%,13.0%,2.9%,13.0%
SOLANO SCHOOL,1526 W MISSOURI AVE,PHOENIX,MARICOPA,85015,NO,,PUBLIC,97,90.7%,N/A,100.0%,93.8%,1.0%,100.0%,82.5%,1.0%,100.0%,91.8%,1.0%,100.0%,93.8%,1.0%,94.8%,1.0%,0.0%,1.0%
SOLENG TOM ELEMENTARY SCHOOL,10520 E CAMINO QUINCE,TUCSON,PIMA,85748,YES,RN,PUBLIC,48,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,97.9%,2.1%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.1%,2.1%,0.0%
SOLOMON ELEMENTARY SCHOOL,2250 S STEVENS AVE,SOLOMON,GRAHAM,85546,NO,,PUBLIC,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SONOMA RANCH ELEMENTARY SCHOOL,601 N BISCAYNE DR,GILBERT,MARICOPA,85233,YES,RN,PUBLIC,63,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,4.8%,0.0%,4.8%
SONORAN FOOTHILLS SCHOOL,32150 N NORTH FOOTHILLS DR,PHOENIX,MARICOPA,85085,YES,RN,PUBLIC,125,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,89.6%,8.8%,98.4%,92.8%,7.2%,100.0%,10.4%,0.0%,8.0%
SONORAN HEIGHTS ELEMENTARY,11405 N GREER RANCH PKWY,SURPRISE,MARICOPA,85379,YES,RN,PUBLIC,82,96.3%,1.2%,100.0%,98.8%,1.2%,100.0%,100.0%,0.0%,100.0%,96.3%,1.2%,100.0%,100.0%,0.0%,100.0%,1.2%,0.0%,0.0%
SONORAN SCIENCE ACADEMY - PEORIA,17667 N 91ST AVE,PEORIA,MARICOPA,85382,NO,,CHARTER,37,100.0%,0.0%,100.0%,97.3%,2.7%,100.0%,97.3%,2.7%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.7%,0.0%,0.0%
SONORAN SCIENCE ACADEMY - PHOENIX,4837 E MCDOWELL RD,PHOENIX,MARICOPA,85008,NO,,CHARTER,25,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,88.0%,12.0%,100.0%,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,12.0%,0.0%,4.0%
SONORAN SCIENCE ACADEMY - TUCSON,2325 E. SUNSET RD,TUCSON,PIMA,85741,NO,,CHARTER,51,92.2%,5.9%,100.0%,92.2%,5.9%,100.0%,92.2%,7.8%,100.0%,92.2%,5.9%,100.0%,96.1%,3.9%,100.0%,9.8%,2.0%,3.9%
SONORAN SCIENCE ACADEMY EAST,7450 E STELLA RD,TUCSON,PIMA,85730,NO,,CHARTER,55,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SONORAN SKY ELEMENTARY SCHOOL-85260,12990 N 75TH ST,SCOTTSDALE,MARICOPA,85260,YES,RN,PUBLIC,83,98.8%,1.2%,100.0%,98.8%,1.2%,100.0%,96.4%,1.2%,98.8%,96.4%,3.6%,100.0%,98.8%,1.2%,100.0%,3.6%,0.0%,1.2%
SONORAN SKY ELEMENTARY SCHOOL-85307,10150 W MISSOURI AVE,GLENDALE,MARICOPA,85307,NO,,PUBLIC,71,90.1%,8.5%,100.0%,90.1%,8.5%,100.0%,90.1%,8.5%,100.0%,94.4%,5.6%,100.0%,93.0%,7.0%,100.0%,8.5%,0.0%,5.6%
SOPORI ELEMENTARY SCHOOL,5000 W ARIVACA RD,AMADO,PIMA,85645,YES,RN,PUBLIC,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SOUSA ELEMENTARY SCHOOL,616 N MOUNTAIN RD,MESA,MARICOPA,85207,YES,RN,PUBLIC,71,94.4%,4.2%,100.0%,94.4%,4.2%,100.0%,95.8%,2.8%,100.0%,95.8%,4.2%,100.0%,100.0%,0.0%,100.0%,5.6%,0.0%,0.0%
SOUTH PHOENIX PREP AND ARTS ACADEMY,7450 S 40TH ST,PHOENIX,MARICOPA,85042,NO,,CHARTER,71,93.0%,4.2%,97.2%,93.0%,4.2%,97.2%,94.4%,2.8%,97.2%,94.4%,2.8%,97.2%,95.8%,2.8%,98.6%,4.2%,0.0%,2.8%
SOUTHGATE ACADEMY,850 W VALENCIA RD,TUCSON,PIMA,85706,NO,,CHARTER,47,95.7%,2.1%,100.0%,95.7%,2.1%,100.0%,95.7%,2.1%,100.0%,95.7%,2.1%,100.0%,97.9%,2.1%,100.0%,2.1%,0.0%,2.1%
SOUTHSIDE COMMUNITY SCHOOL,2701 S CAMPBELL AVE,TUCSON,PIMA,85713,NO,,CHARTER,30,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SOUTHWEST ELEMENTARY SCHOOL,1111 W DOBBINS RD,PHOENIX,MARICOPA,85041,YES,LPN,PUBLIC,62,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,96.8%,3.2%,100.0%,3.2%,0.0%,3.2%
SOUTHWESTERN CHRISTIAN SCHOOL,3261 S AVENUE 6 E,YUMA,YUMA,85365,NO,,PRIVATE,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SPECTRUM ELEMENTARY,2846 S SPECTRUM WAY,GILBERT,MARICOPA,85295,YES,RN,PUBLIC,88,92.0%,8.0%,100.0%,94.3%,5.7%,100.0%,93.2%,6.8%,100.0%,93.2%,6.8%,100.0%,92.0%,8.0%,100.0%,9.1%,1.1%,5.7%
ST ANDREWS PRESCHOOL & KINDERGARTEN,7650 N PASEO DEL NORTE TUCSON PIMA 85704,,PIMA,,NO,,PRIVATE,27,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,88.9%,11.1%,100.0%,11.1%,0.0%,11.1%
ST MARIA GORETTI PRESCHOOL,6261 N GRANITE REEF RD SCOTTSDALE MARICOPA 85250,,MARICOPA,,NO,,PRIVATE,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ST. JOHN BOSCO CATHOLIC SCHOOL PROGRAM,16035 S 48TH ST PHOENIX MARICOPA 85048,,MARICOPA,,YES,RN,PRIVATE,40,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,97.5%,2.5%,100.0%,7.5%,0.0%,2.5%
STANFIELD ELEMENTARY SCHOOL,515 S STANFIELD RD,STANFIELD,PINAL,85172,NO,,PUBLIC,57,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,1.8%,0.0%,1.8%
STAR CHARTER SCHOOL,145 LEUPP RD,FLAGSTAFF,COCONINO,86004,NO,,CHARTER,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
STARLIGHT PARK SCHOOL,7960 W OSBORN RD,PHOENIX,MARICOPA,85033,NO,,PUBLIC,124,96.0%,0.0%,100.0%,98.4%,0.0%,100.0%,98.4%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
STARLINE ELEMENTARY SCHOOL,3150 STARLINE DR,LAKE HAVASU CITY,MOHAVE,86406,YES,LPN,PUBLIC,69,97.1%,1.4%,98.6%,97.1%,1.4%,98.6%,97.1%,1.4%,98.6%,97.1%,1.4%,98.6%,97.1%,1.4%,98.6%,0.0%,1.4%,0.0%
STEP UP SCHOOL,44 E 5TH ST,MESA,MARICOPA,85201,NO,,CHARTER,< 20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
STETSON HILLS ELEMENTARY,25475 N STETSON HILLS LOOP RD,GLENDALE,MARICOPA,85083,YES,RN,PUBLIC,95,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,94.7%,4.2%,100.0%,93.7%,6.3%,100.0%,95.8%,4.2%,100.0%,4.2%,0.0%,4.2%
STEVEN R JASINSKI ELEMENTARY SCHOOL,4280 S 246TH AVE,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,76,94.7%,N/A,100.0%,93.4%,6.6%,100.0%,94.7%,5.3%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,6.6%,0.0%,0.0%
STEVENSON ELEMENTARY SCHOOL,2200 11TH ST,DOUGLAS,COCHISE,85607,YES,RN,PUBLIC,59,96.6%,1.7%,98.3%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,0.0%,1.7%,0.0%
STEVENSON ELEMENTARY SCHOOL,638 S 96TH ST,MESA,MARICOPA,85208,YES,RN,PUBLIC,77,93.5%,5.2%,100.0%,93.5%,5.2%,100.0%,89.6%,9.1%,100.0%,96.1%,3.9%,100.0%,90.9%,9.1%,100.0%,9.1%,3.9%,2.6%
STURGEON CROMER ELEMENTARY SCHOOL,7150 E SILVER SADDLE RD,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,65,95.4%,3.1%,100.0%,95.4%,3.1%,100.0%,96.9%,3.1%,100.0%,100.0%,0.0%,100.0%,96.9%,3.1%,100.0%,3.1%,0.0%,3.1%
SUMMIT ACADEMY,1560 W SUMMIT PL,CHANDLER,MARICOPA,85224,YES,RN,PUBLIC,93,94.6%,4.3%,100.0%,95.7%,4.3%,100.0%,93.5%,3.2%,96.8%,94.6%,4.3%,100.0%,97.8%,2.2%,100.0%,3.2%,1.1%,3.2%
SUMMIT SCHOOL OF AHWATUKEE,4515 E MUIRWOOD DR,PHOENIX,MARICOPA,85048,NO,,PRIVATE,36,91.7%,5.6%,97.2%,91.7%,5.6%,97.2%,86.1%,5.6%,91.7%,91.7%,2.8%,94.4%,94.4%,2.8%,97.2%,8.3%,0.0%,2.8%
SUMMIT VIEW ELEMENTARY,1900 E SUMMIT ST,TUCSON,PIMA,85756,YES,RN,PUBLIC,55,98.2%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUN CANYON ELEMENTARY SCHOOL,8150 W DURANGO ST,PHOENIX,MARICOPA,85043,YES,RN,PUBLIC,95,98.9%,1.1%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,1.1%,0.0%
SUN VALLEY CHARTER SCHOOL,2675 W BASELINE RD,PHOENIX,MARICOPA,85041,NO,,CHARTER,88,89.8%,2.3%,92.0%,83.0%,2.3%,85.2%,87.5%,2.3%,89.8%,92.0%,2.3%,94.3%,96.6%,2.3%,98.9%,2.3%,0.0%,2.3%
SUN VALLEY ELEMENTARY SCHOOL,8361 N 95TH AVE,PEORIA,MARICOPA,85345,YES,LPN,PUBLIC,78,97.4%,1.3%,100.0%,97.4%,1.3%,100.0%,97.4%,1.3%,100.0%,97.4%,1.3%,100.0%,98.7%,1.3%,100.0%,1.3%,0.0%,1.3%
SUNBURST ELEMENTARY SCHOOL,14218 N 47TH AVE,GLENDALE,MARICOPA,85306,NO,,PUBLIC,104,96.2%,N/A,100.0%,96.2%,3.8%,100.0%,97.1%,2.9%,100.0%,97.1%,1.9%,100.0%,97.1%,2.9%,100.0%,3.8%,0.0%,1.9%
SUNDANCE ELEMENTARY SCHOOL-85326,23800 W HADLEY ST,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,85,95.3%,N/A,100.0%,96.5%,3.5%,100.0%,96.5%,3.5%,100.0%,97.6%,2.4%,100.0%,96.5%,3.5%,100.0%,3.5%,0.0%,2.4%
SUNDANCE ELEMENTARY SCHOOL-85345,7051 W CHOLLA ST,PEORIA,MARICOPA,85345,NO,,PUBLIC,64,90.6%,7.8%,98.4%,90.6%,7.8%,98.4%,87.5%,7.8%,95.3%,87.5%,7.8%,95.3%,90.6%,9.4%,100.0%,9.4%,0.0%,6.3%
SUNLAND ELEMENTARY SCHOOL,5401 S 7TH AVE,PHOENIX,MARICOPA,85041,NO,,PUBLIC,69,100.0%,0.0%,100.0%,98.6%,0.0%,98.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUNNYSLOPE ELEMENTARY SCHOOL,240 E VOGEL AVE,PHOENIX,MARICOPA,85020,NO,,PUBLIC,81,96.3%,N/A,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,96.3%,2.5%,98.8%,100.0%,0.0%,100.0%,2.5%,0.0%,2.5%
SUNRIDGE ELEMENTARY SCHOOL,6244 W ROOSEVELT ST,PHOENIX,MARICOPA,85043,NO,,PUBLIC,70,98.6%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUNRISE DRIVE ELEMENTARY SCHOOL,5301 E SUNRISE DR,TUCSON,PIMA,85718,NO,,PUBLIC,76,98.7%,0.0%,98.7%,98.7%,0.0%,98.7%,98.7%,0.0%,98.7%,100.0%,0.0%,100.0%,98.7%,0.0%,98.7%,0.0%,0.0%,0.0%
SUNRISE ELEMENTARY,2645 LANDON DR,BULLHEAD CITY,MOHAVE,86429,NO,,PUBLIC,95,90.5%,4.2%,100.0%,93.7%,4.2%,100.0%,94.7%,4.2%,100.0%,91.6%,5.3%,100.0%,95.8%,4.2%,100.0%,5.3%,0.0%,4.2%
SUNRISE ELEMENTARY SCHOOL,17624 N 31ST AVE,PHOENIX,MARICOPA,85053,YES,RN,PUBLIC,72,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,4.2%,0.0%,4.2%
SUNRISE ELEMENTARY SCHOOL,9943 S 28TH ST,YUMA,YUMA,85367,YES,RN,PUBLIC,113,95.6%,1.8%,100.0%,95.6%,1.8%,100.0%,97.3%,1.8%,100.0%,99.1%,0.9%,100.0%,98.2%,1.8%,100.0%,1.8%,0.0%,1.8%
SUNSET CANYON SCHOOL,2727 E SIESTA LN,PHOENIX,MARICOPA,85050,YES,RN,PUBLIC,62,90.3%,1.6%,91.9%,90.3%,1.6%,91.9%,87.1%,1.6%,88.7%,96.8%,1.6%,98.4%,98.4%,1.6%,100.0%,0.0%,0.0%,0.0%
SUNSET ELEMENTARY SCHOOL,6602 W OSBORN RD,PHOENIX,MARICOPA,85033,YES,RN,PUBLIC,128,95.3%,0.0%,96.9%,96.9%,0.0%,98.4%,96.1%,0.0%,97.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUNSET HEIGHTS ELEMENTARY SCHOOL,9687 W ADAM AVE,PEORIA,MARICOPA,85382,YES,RN,PUBLIC,108,96.3%,2.8%,99.1%,97.2%,2.8%,100.0%,97.2%,2.8%,100.0%,97.2%,2.8%,100.0%,98.1%,1.9%,100.0%,3.7%,0.0%,1.9%
SUNSET HILLS ELEMENTARY,17825 WEST SIERRA MONTANA LOOP,SURPRISE,MARICOPA,85388,YES,RN,PUBLIC,95,92.6%,7.4%,100.0%,92.6%,7.4%,100.0%,92.6%,7.4%,100.0%,92.6%,7.4%,100.0%,93.7%,6.3%,100.0%,7.4%,0.0%,7.4%
SUNSET RIDGE ELEMENTARY-85086,35707 N 33RD LN,PHOENIX,MARICOPA,85086,YES,RN,PUBLIC,77,92.2%,7.8%,100.0%,92.2%,7.8%,100.0%,90.9%,7.8%,98.7%,84.4%,11.7%,96.1%,90.9%,7.8%,98.7%,11.7%,0.0%,6.5%
SUNSET RIDGE ELEMENTARY-85305,8490 W MISSOURI AVE,GLENDALE,MARICOPA,85305,NO,,PUBLIC,66,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,93.9%,6.1%,100.0%,100.0%,0.0%,100.0%,6.1%,0.0%,4.5%
SUNSET SCHOOL,4626 W MOUNTAIN VIEW RD,GLENDALE,MARICOPA,85302,NO,,PUBLIC,80,93.8%,N/A,100.0%,96.3%,3.8%,100.0%,93.8%,6.3%,100.0%,95.0%,3.8%,98.8%,96.3%,3.8%,100.0%,7.5%,0.0%,3.8%
SUNSET VISTA ELEMENTARY,7775 W ORANGEWOOD AVE,GLENDALE,MARICOPA,85303,YES,LPN,PUBLIC,91,96.7%,0.0%,96.7%,97.8%,0.0%,97.8%,95.6%,0.0%,95.6%,97.8%,0.0%,97.8%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUPERSTITION SPRINGS ELEMENTARY,7125 E MONTEREY AVE,MESA,MARICOPA,85209,YES,RN,PUBLIC,122,93.4%,5.7%,100.0%,93.4%,4.9%,100.0%,94.3%,4.9%,100.0%,93.4%,4.9%,100.0%,93.4%,6.6%,100.0%,7.4%,0.0%,4.9%
SURPRISE ELEMENTARY SCHOOL,12907 W GREENWAY RD,EL MIRAGE,MARICOPA,85335,NO,,PUBLIC,91,94.5%,3.3%,98.9%,96.7%,2.2%,98.9%,96.7%,2.2%,98.9%,97.8%,1.1%,98.9%,100.0%,0.0%,100.0%,3.3%,0.0%,0.0%
SWEETWATER SCHOOL,4602 W SWEETWATER AVE,GLENDALE,MARICOPA,85304,YES,RN,PUBLIC,48,95.8%,N/A,100.0%,95.8%,2.1%,100.0%,97.9%,2.1%,100.0%,95.8%,2.1%,100.0%,100.0%,0.0%,100.0%,2.1%,0.0%,0.0%
