SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE TDAP,% EXEMPT TDAP,% COMPLIANCE TDAP,% IMMUNE MCV4,% EXEMPT MCV4,% COMPLIANCE MCV4,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
RON WATSON MIDDLE SCHOOL,9851 E 28TH ST,YUMA,YUMA,85365,YES,RN,PUBLIC,165,85.5%,3.0%,88.5%,83.0%,3.6%,86.7%,99.4%,0.0%,99.4%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.2%,0.6%,0.0%
ORANGE GROVE ELEMENTARY SCHOOL,3525 W COUNTY 16 1/2 ST,SOMERTON,YUMA,85350,YES,RN,PUBLIC,52,98.1%,0.0%,100.0%,98.1%,0.0%,100.0%,98.1%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
DESERT SONORA ELEMENTARY SCHOOL,301 N CARLISLE AVE,SOMERTON,YUMA,85350,NO,,PUBLIC,75,97.3%,1.3%,98.7%,97.3%,1.3%,98.7%,100.0%,0.0%,100.0%,98.7%,1.3%,100.0%,100.0%,0.0%,100.0%,98.7%,1.3%,100.0%,1.3%,0.0%,0.0%
TIERRA DEL SOL ELEMENTARY SCHOOL,16551 S SOMERTON AVE,SOMERTON,YUMA,85350,YES,RN,PUBLIC,121,90.9%,0.0%,92.6%,90.1%,0.0%,91.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
C E ROSE ELEMENTARY SCHOOL,710 W MICHIGAN DR,TUCSON,PIMA,85714,YES,RN,PUBLIC,84,85.7%,0.0%,85.7%,82.1%,0.0%,82.1%,98.8%,0.0%,98.8%,98.8%,0.0%,98.8%,100.0%,0.0%,100.0%,98.8%,0.0%,98.8%,0.0%,0.0%,0.0%
VALLE DEL ENCANTO LEARNING CENTER,400 N CESAR CHAVEZ AVE,SOMERTON,YUMA,85350,YES,LPN,PUBLIC,72,91.7%,0.0%,94.4%,87.5%,0.0%,90.3%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
PUEBLO ELEMENTARY SCHOOL,2803 W 20TH ST,YUMA,YUMA,85364,NO,,PUBLIC,98,94.9%,5.1%,100.0%,94.9%,5.1%,100.0%,95.9%,4.1%,100.0%,95.9%,4.1%,100.0%,96.9%,3.1%,100.0%,94.9%,5.1%,100.0%,5.1%,0.0%,4.1%
H L SUVERKRUP ELEMENTARY SCHOOL,1590 S AVENUE C,YUMA,YUMA,85364,NO,,PUBLIC,91,98.9%,0.0%,100.0%,84.6%,0.0%,100.0%,98.9%,0.0%,98.9%,96.7%,0.0%,96.7%,98.9%,0.0%,98.9%,96.7%,0.0%,96.7%,0.0%,0.0%,0.0%
VALLEY HORIZON ELEMENTARY SCHOOL,4501 W 20TH ST,YUMA,YUMA,85364,NO,,PUBLIC,86,97.7%,0.0%,97.7%,96.5%,0.0%,96.5%,98.8%,0.0%,98.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MESQUITE ELEMENTARY - YUMA,4451 W 28TH ST,YUMA,YUMA,85364,NO,,PUBLIC,98,100.0%,0.0%,100.0%,99.0%,1.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.0%,0.0%,1.0%
ROSKRUGE BILINGUAL K-8 SCHOOL,501 E 6TH ST,TUCSON,PIMA,85705,YES,Both,PUBLIC,94,95.7%,2.1%,98.9%,95.7%,2.1%,98.9%,96.8%,2.1%,100.0%,96.8%,2.1%,100.0%,97.9%,1.1%,100.0%,97.9%,2.1%,100.0%,2.1%,0.0%,1.1%
GOWAN SCIENCE ACADEMY,1020 S AVENUE C,YUMA,YUMA,85364,YES,LPN,PUBLIC,67,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,97.0%,3.0%,100.0%,97.0%,3.0%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,4.5%,0.0%,1.5%
DATELAND ELEMENTARY SCHOOL,1300 Avenue 64E,DATELAND,YUMA,85333,YES,RN,PUBLIC,<20,83.3%,0.0%,83.3%,83.3%,0.0%,83.3%,94.4%,0.0%,94.4%,94.4%,0.0%,94.4%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MOHAWK VALLEY SCHOOL,5151 S AVENUE 39 E,ROLL,YUMA,85347,NO,,PUBLIC,22,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,9.1%,0.0%,4.5%
WELLTON ELEMENTARY SCHOOL,29126 SAN JOSE AVE,WELLTON,YUMA,85356,YES,RN,PUBLIC,<20,23.5%,0.0%,23.5%,17.6%,0.0%,17.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GADSDEN ELEMENTARY SCHOOL,18745 GADSDEN ST,GADSDEN,YUMA,85349,NO,,PUBLIC,68,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
RIO COLORADO ELEMENTARY SCHOOL,1055 N MAIN ST,SAN LUIS,YUMA,85349,NO,,PUBLIC,79,97.5%,0.0%,100.0%,96.2%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
ARIZONA DESERT ELEMENTARY SCHOOL,1245 N MAIN ST,SAN LUIS,YUMA,85349,NO,,PUBLIC,100,97.0%,0.0%,100.0%,97.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CESAR CHAVEZ ELEMENTARY,1130 N 10TH AVE,SAN LUIS,YUMA,85349,NO,,PUBLIC,122,96.7%,1.6%,100.0%,96.7%,1.6%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.6%,0.0%,1.6%
DESERT VIEW ELEMENTARY - SAN LUIS,1508 N 10TH AVE,SAN LUIS,YUMA,85349,NO,,PUBLIC,119,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAFFORD ELEMENTARY SCHOOL,200 E 13TH ST,TUCSON,PIMA,85701,YES,RN,PUBLIC,62,83.9%,1.6%,85.5%,82.3%,1.6%,83.9%,93.5%,1.6%,95.2%,93.5%,1.6%,95.2%,93.5%,1.6%,95.2%,93.5%,1.6%,95.2%,1.6%,0.0%,1.6%
ED PASTOR ELEMENTARY 4,985 N 6TH AVE,SAN LUIS,YUMA,85349,NO,,PUBLIC,63,95.2%,1.6%,100.0%,95.2%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,1.6%,0.0%,1.6%
HARVEST PREPARATORY ACADEMY - YUMA,350 E 18TH ST,YUMA,YUMA,85364,NO,,CHARTER,89,89.9%,6.7%,100.0%,89.9%,6.7%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,6.7%,0.0%,1.1%
HARVEST PREPARATORY ACADEMY - SAN LUIS,1044 N 10TH AVE,SAN LUIS,YUMA,85349,NO,,CHARTER,83,95.2%,0.0%,100.0%,95.2%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
DESERT VIEW MIDDLE SCHOOL,3777 W 22ND LANE,YUMA,YUMA,85364,NO,,CHARTER,84,96.4%,3.6%,100.0%,96.4%,3.6%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,3.6%,0.0%,1.2%
LE PERA ELEMENTARY SCHOOL,TAHBO RD AND MOHAVE RD,PARKER,LA PAZ,85371,NO,,PUBLIC,25,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
WALLACE JR HIGH SCHOOL,1320 18TH ST,PARKER,LA PAZ,85344,NO,,PUBLIC,90,91.1%,8.9%,100.0%,90.0%,10.0%,100.0%,92.2%,7.8%,100.0%,96.7%,3.3%,100.0%,97.8%,2.2%,100.0%,95.6%,4.4%,100.0%,6.7%,0.0%,1.1%
SALOME ELEMENTARY SCHOOL,38128 SAGUARO STREET,SALOME,LA PAZ,85348,NO,,PUBLIC,25,44.0%,12.0%,56.0%,40.0%,12.0%,52.0%,96.0%,4.0%,100.0%,80.0%,4.0%,84.0%,92.0%,4.0%,96.0%,84.0%,4.0%,88.0%,12.0%,0.0%,4.0%
MOST HOLY TRINITY CATHOLIC SCHOOL,535 E ALICE AVE,PHOENIX,MARICOPA,85020,NO,,PRIVATE,21,71.4%,0.0%,71.4%,38.1%,0.0%,38.1%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
COLONEL SMITH MIDDLE SCHOOL,5651 E SMITH AVE,FORT HUACHUCA,COCHISE,85613,YES,RN,PUBLIC,92,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.1%,0.0%,0.0%
HUACHUCA CITY ELEMENTARY SCHOOL,100 SCHOOL DR,HUACHUCA CITY,COCHISE,85616,NO,,PUBLIC,28,89.3%,10.7%,100.0%,89.3%,10.7%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,10.7%,0.0%,0.0%
WALTER J MEYER SCHOOL,411 N 9TH ST,TOMBSTONE,COCHISE,85638,NO,,PUBLIC,<20,55.6%,5.6%,61.1%,55.6%,5.6%,61.1%,94.4%,5.6%,100.0%,94.4%,5.6%,100.0%,88.9%,5.6%,94.4%,94.4%,5.6%,100.0%,5.6%,0.0%,5.6%
BENSON MIDDLE SCHOOL,360 S PATAGONIA ST,BENSON,COCHISE,85602,NO,,PUBLIC,97,80.4%,6.2%,86.6%,79.4%,5.2%,84.5%,92.8%,4.1%,96.9%,94.8%,3.1%,97.9%,95.9%,3.1%,99.0%,95.9%,3.1%,99.0%,6.2%,1.0%,3.1%
WILLCOX MIDDLE SCHOOL,360 N BISBEE AVE,WILLCOX,COCHISE,85643,NO,,PUBLIC,73,95.9%,1.4%,97.3%,97.3%,2.7%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,2.7%,0.0%,2.7%
RAY BORANE MIDDLE SCHOOL,840 E 12TH ST,DOUGLAS,COCHISE,85607,YES,RN,PUBLIC,116,93.1%,0.0%,94.8%,93.1%,0.0%,94.8%,98.3%,0.0%,98.3%,99.1%,0.0%,99.1%,99.1%,0.0%,99.1%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
PAUL H HUBER JR HIGH SCHOOL,1650 WASHINGTON AVE,DOUGLAS,COCHISE,85607,YES,RN,PUBLIC,146,98.6%,0.7%,100.0%,98.6%,0.7%,100.0%,99.3%,0.7%,100.0%,99.3%,0.7%,100.0%,98.6%,0.7%,99.3%,97.9%,0.7%,100.0%,0.7%,0.7%,0.7%
BELLA VISTA ELEMENTARY SCHOOL,801 N LENZNER AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,39,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,2.6%,2.6%,2.6%
CARMICHAEL ELEMENTARY SCHOOL,701 NE CARMICHAEL AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,33,100.0%,0.0%,100.0%,97.0%,0.0%,97.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
HUACHUCA MOUNTAIN ELEMENTARY SCHOOL,3228 SAINT ANDREWS DR,SIERRA VISTA,COCHISE,85650,YES,RN,PUBLIC,53,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
PUEBLO DEL SOL ELEMENTARY SCHOOL,5130 PASEO LAS PALMAS,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,54,98.1%,0.0%,100.0%,96.3%,1.9%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TOWN & COUNTRY ELEMENTARY SCHOOL,1313 S LENZNER AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,46,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,95.7%,2.2%,100.0%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,2.2%,0.0%,2.2%
NACO ELEMENTARY SCHOOL,1911 W VALENZUELA ST,NACO,COCHISE,85603,YES,RN,PUBLIC,30,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
COCHISE ELEMENTARY SCHOOL,5025 N BOWIE AVE,COCHISE,COCHISE,85606,NO,,PUBLIC,<20,90.9%,9.1%,100.0%,81.8%,9.1%,90.9%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,100.0%,0.0%,100.0%,90.9%,9.1%,100.0%,9.1%,0.0%,0.0%
PALOMINAS ELEMENTARY SCHOOL,10385 E HWY 92,HEREFORD,COCHISE,85615,YES,LPN,PUBLIC,55,70.9%,0.0%,70.9%,70.9%,0.0%,70.9%,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,100.0%,0.0%,100.0%,7.3%,0.0%,0.0%
CORONADO ELEMENTARY SCHOOL,5148 CORONADO SCHOOL DR,SIERRA VISTA,COCHISE,85650,YES,RN,PUBLIC,50,82.0%,10.0%,92.0%,82.0%,10.0%,92.0%,90.0%,10.0%,100.0%,90.0%,10.0%,100.0%,90.0%,10.0%,100.0%,90.0%,10.0%,100.0%,10.0%,0.0%,0.0%
OUR LADY OF MOUNT CARMEL SCHOOL,2117 S RURAL RD,TEMPE,MARICOPA,85282,YES,RN,PRIVATE,50,94.0%,6.0%,100.0%,94.0%,6.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,4.0%,0.0%,2.0%
OUR LADY OF PERPETUAL HELP SCHOOL-85301,5614 W ORANGEWOOD AVE,GLENDALE,MARICOPA,85301,NO,,PRIVATE,39,100.0%,0.0%,100.0%,71.8%,0.0%,71.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
OUR LADY OF PERPETUAL HELP SCHOOL-85251,3801 N MILLER RD,SCOTTSDALE,MARICOPA,85251,NO,,PRIVATE,38,84.2%,5.3%,89.5%,81.6%,0.0%,86.8%,92.1%,7.9%,100.0%,89.5%,5.3%,94.7%,89.5%,10.5%,100.0%,94.7%,5.3%,100.0%,5.3%,0.0%,5.3%
OUR MOTHER OF SORROWS SCHOOL,1800 S KOLB RD,TUCSON,PIMA,85710,NO,,PRIVATE,23,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,4.3%,0.0%,4.3%
PHOENIX CHRISTIAN JR/SR HIGH SCHOOL,1751 W INDIAN SCHOOL RD,PHOENIX,MARICOPA,85015,NO,,PRIVATE,30,76.7%,20.0%,96.7%,76.7%,20.0%,96.7%,93.3%,6.7%,100.0%,90.0%,10.0%,100.0%,90.0%,10.0%,100.0%,90.0%,10.0%,100.0%,13.3%,0.0%,6.7%
SAINT JOHN XXIII CATHOLIC SCHOOL,16235 N 60TH ST,SCOTTSDALE,MARICOPA,85254,YES,RN,PRIVATE,71,90.1%,9.9%,100.0%,90.1%,9.9%,100.0%,90.1%,9.9%,100.0%,90.1%,9.9%,100.0%,90.1%,9.9%,100.0%,90.1%,9.9%,100.0%,9.9%,0.0%,9.9%
QUEEN OF PEACE CATHOLIC SCHOOL,109 N MACDONALD ST,MESA,MARICOPA,85201,YES,RN,PRIVATE,21,71.4%,4.8%,76.2%,71.4%,4.8%,76.2%,95.2%,4.8%,100.0%,90.5%,4.8%,100.0%,90.5%,4.8%,100.0%,95.2%,4.8%,100.0%,4.8%,0.0%,4.8%
SACRED HEART ELEMENTARY SCHOOL,131 N SUMMIT AVE,PRESCOTT,YAVAPAI,86301,NO,,PRIVATE,<20,58.3%,16.7%,75.0%,58.3%,16.7%,75.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,16.7%,0.0%,8.3%
SAINT AMBROSE SCHOOL,300 S TUCSON BLVD,TUCSON,PIMA,85716,YES,RN,PRIVATE,27,100.0%,0.0%,100.0%,96.3%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINT CYRIL OF ALEXANDRIA SCHOOL,4725 E PIMA ST,TUCSON,PIMA,85712,NO,,PRIVATE,46,95.7%,2.2%,100.0%,95.7%,2.2%,100.0%,97.8%,2.2%,100.0%,100.0%,0.0%,100.0%,97.8%,2.2%,100.0%,97.8%,0.0%,100.0%,2.2%,0.0%,0.0%
SAINT FRANCIS OF ASSISI SCHOOL,700 W 18TH ST,YUMA,YUMA,85364,NO,,PRIVATE,30,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,3.3%,0.0%,0.0%
SAINT JOHN THE EVANGELIST SCHOOL,600 W AJO WAY,TUCSON,PIMA,85713,NO,,PRIVATE,50,96.0%,2.0%,100.0%,96.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
SAINT JOSEPH CATHOLIC SCHOOL,215 S CRAYCROFT RD,TUCSON,PIMA,85711,NO,,PRIVATE,<20,85.0%,5.0%,90.0%,85.0%,5.0%,90.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,5.0%,0.0%,5.0%
CENTER FOR ACADEMIC SUCCESS #4 - F AVE,1415 F AVE,DOUGLAS,COCHISE,85607,NO,,CHARTER,54,59.3%,0.0%,61.1%,46.3%,0.0%,48.1%,94.4%,0.0%,94.4%,96.3%,0.0%,96.3%,98.1%,0.0%,98.1%,94.4%,0.0%,94.4%,0.0%,0.0%,0.0%
CENTER FOR ACADEMIC SUCCESS #5,900 CARMELITA DR,SIERRA VISTA,COCHISE,85635,NO,,CHARTER,37,91.9%,0.0%,97.3%,91.9%,0.0%,97.3%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,97.3%,2.7%,100.0%,2.7%,0.0%,2.7%
OMEGA ALPHA ACADEMY SCHOOL,1402 SAN ANTONIO AVE,DOUGLAS,COCHISE,85607,NO,,CHARTER,25,96.0%,0.0%,100.0%,92.0%,0.0%,100.0%,92.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINTS PETER & PAUL CATHOLIC SCHOOL,1436 N CAMPBELL AVE,TUCSON,PIMA,85719,YES,RN,PRIVATE,43,100.0%,0.0%,100.0%,86.0%,0.0%,86.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SANTA CRUZ CATHOLIC SCHOOL,29 W 22ND ST,TUCSON,PIMA,85713,YES,RN,PRIVATE,22,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MOUNT ELDEN MIDDLE SCHOOL,3323 N 4TH ST,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,260,92.3%,6.9%,99.2%,91.2%,7.3%,98.5%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,96.2%,3.8%,100.0%,92.3%,7.7%,100.0%,8.1%,0.4%,4.2%
SINAGUA MIDDLE SCHOOL,3950 E BUTLER AVE,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,340,92.6%,7.4%,100.0%,92.1%,7.9%,100.0%,96.5%,3.5%,100.0%,96.8%,3.2%,100.0%,97.1%,2.9%,100.0%,100.0%,0.0%,100.0%,8.5%,0.0%,2.9%
WILLIAMS ELEMENTARY/MIDDLE SCHOOL,601 N 7TH ST,WILLIAMS,COCONINO,86046,NO,,PUBLIC,41,61.0%,4.9%,68.3%,56.1%,4.9%,63.4%,80.5%,2.4%,82.9%,82.9%,2.4%,85.4%,82.9%,2.4%,85.4%,85.4%,2.4%,87.8%,4.9%,0.0%,2.4%
GRAND CANYON ELEMENTARY,1 BOULDER ST,GRAND CANYON,COCONINO,86023,NO,,PUBLIC,<20,69.2%,15.4%,84.6%,69.2%,15.4%,84.6%,76.9%,15.4%,92.3%,76.9%,15.4%,92.3%,84.6%,15.4%,100.0%,84.6%,15.4%,100.0%,15.4%,0.0%,15.4%
PAGE MIDDLE SCHOOL,101 EL MIRAGE STREET,PAGE,COCONINO,86040,YES,RN,PUBLIC,171,72.5%,0.0%,73.1%,67.8%,0.6%,69.0%,91.2%,1.2%,92.4%,97.1%,0.6%,97.7%,97.7%,0.6%,98.2%,96.5%,0.0%,96.5%,0.6%,2.3%,0.6%
TUBA CITY JUNIOR HIGH SCHOOL,EAST FIR STREET,TUBA CITY,COCONINO,86045,YES,RN,PUBLIC,69,91.3%,0.0%,91.3%,92.8%,0.0%,92.8%,97.1%,0.0%,97.1%,98.6%,0.0%,98.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MAINE CONSOLIDATED SCHOOL,10 SPRING VALLEY RD,PARKS,COCONINO,86018,NO,,PUBLIC,<20,54.5%,27.3%,81.8%,45.5%,27.3%,72.7%,81.8%,18.2%,100.0%,72.7%,18.2%,90.9%,72.7%,27.3%,100.0%,72.7%,27.3%,100.0%,27.3%,0.0%,18.2%
SAINTS SIMON AND JUDE SCHOOL,6351 N 27TH AVE,PHOENIX,MARICOPA,85017,YES,RN,PRIVATE,47,93.6%,4.3%,97.9%,93.6%,4.3%,97.9%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,97.9%,2.1%,100.0%,100.0%,0.0%,100.0%,4.3%,0.0%,0.0%
SAINT AGNES CATHOLIC SCHOOL,2311 E PALM LN,PHOENIX,MARICOPA,85006,YES,RN,PRIVATE,22,50.0%,0.0%,50.0%,45.5%,0.0%,45.5%,95.5%,0.0%,95.5%,95.5%,0.0%,100.0%,86.4%,0.0%,86.4%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINT ANTHONY OF PADUA ELMENTARY SCHOOL,501 E 2ND ST,CASA GRANDE,PINAL,85122,NO,,PRIVATE,<20,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,5.3%,0.0%,5.3%
SAINT CATHERINE OF SIENA SCHOOL,6413 S CENTRAL AVE,PHOENIX,MARICOPA,85042,YES,RN,PRIVATE,<20,94.7%,5.3%,100.0%,94.7%,5.3%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,5.3%,0.0%,0.0%
SAINT ELIZABETH ANN SETON SCHOOL,8650 N SHANNON RD,TUCSON,PIMA,85742,YES,RN,PRIVATE,34,97.1%,0.0%,100.0%,97.1%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.9%,0.0%,0.0%
SAINT FRANCIS XAVIER SCHOOL,4715 N CENTRAL AVE,PHOENIX,MARICOPA,85012,YES,RN,PRIVATE,81,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,96.3%,3.7%,100.0%,96.3%,3.7%,100.0%,96.3%,3.7%,100.0%,97.5%,2.5%,100.0%,3.7%,0.0%,3.7%
SAINT GREGORY SCHOOL,3440 N 18TH AVE,PHOENIX,MARICOPA,85015,YES,RN,PRIVATE,31,93.5%,3.2%,96.8%,93.5%,3.2%,96.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,3.2%,0.0%,0.0%
SAINT JEROME CATHOLIC SCHOOL,10815 N 35TH AVE,PHOENIX,MARICOPA,85029,NO,,PRIVATE,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINT JOHN VIANNEY CATHOLIC SCHOOL,539 LA PASADA BLVD,GOODYEAR,MARICOPA,85338,NO,,PRIVATE,47,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINT MARY-BASHA CATHOLIC SCHOOL,200 W GALVESTON ST,CHANDLER,MARICOPA,85225,YES,RN,PRIVATE,46,93.5%,6.5%,100.0%,93.5%,6.5%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,97.8%,2.2%,100.0%,95.7%,4.3%,100.0%,6.5%,0.0%,2.2%
