SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
IMAGINE WEST GILBERT ELEMENTARY,2061 S GILBERT RD,GILBERT,MARICOPA,85295,NO,,CHARTER,33,84.8%,15.2%,100.0%,84.8%,15.2%,100.0%,84.8%,15.2%,100.0%,93.9%,6.1%,100.0%,97.0%,3.0%,100.0%,18.2%,0.0%,3.0%
PAN-AMERICAN ELEMENTARY CHARTER SCHOOL,8305 W THOMAS ROAD,PHOENIX,MARICOPA,85037,NO,,CHARTER,99,97.0%,1.0%,98.0%,98.0%,1.0%,99.0%,98.0%,1.0%,99.0%,99.0%,1.0%,100.0%,97.0%,1.0%,98.0%,1.0%,0.0%,1.0%
CHALLENGER BASIC SCHOOL,1315 N GREENFIELD RD,GILBERT,MARICOPA,85234,NO,,CHARTER,58,70.7%,29.3%,100.0%,70.7%,29.3%,100.0%,72.4%,27.6%,100.0%,77.6%,22.4%,100.0%,75.9%,24.1%,100.0%,29.3%,0.0%,24.1%
CAMELBACK ACADEMY,7634 W CAMELBACK RD,GLENDALE,MARICOPA,85303,NO,,CHARTER,70,95.7%,0.0%,95.7%,97.1%,0.0%,97.1%,91.4%,0.0%,91.4%,98.6%,0.0%,98.6%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
DESERT MARIGOLD SCHOOL,6210 S 28TH ST,PHOENIX,MARICOPA,85042,NO,,CHARTER,35,40.0%,54.3%,94.3%,40.0%,57.1%,97.1%,37.1%,54.3%,91.4%,48.6%,51.4%,100.0%,45.7%,51.4%,97.1%,57.1%,0.0%,51.4%
ALL ABOARD CHARTER SCHOOL,5827 N 35TH AVE,PHOENIX,MARICOPA,85017,NO,,CHARTER,27,81.5%,14.8%,100.0%,88.9%,11.1%,100.0%,81.5%,14.8%,100.0%,96.3%,3.7%,100.0%,92.6%,7.4%,100.0%,18.5%,0.0%,3.7%
LEADING EDGE ACADEMY - GILBERT ELEMENTARY CAMPUS,717 W RAY RD,GILBERT,MARICOPA,85233,NO,,CHARTER,24,0.0%,29.2%,29.2%,58.3%,29.2%,87.5%,62.5%,29.2%,91.7%,66.7%,29.2%,95.8%,75.0%,25.0%,100.0%,29.2%,29.2%,25.0%
LEADING EDGE ACADEMY - EAST MESA CAMPUS,10115 E UNIVERSITY DR,MESA,MARICOPA,,NO,,CHARTER,29,69.0%,31.0%,100.0%,69.0%,31.0%,100.0%,58.6%,31.0%,100.0%,72.4%,27.6%,100.0%,75.9%,24.1%,100.0%,31.0%,0.0%,31.0%
IMAGINE CHARTER SCHOOL AT BELL CANYON,18052 N BLACK CANYON HWY,PHOENIX,MARICOPA,85053,NO,,CHARTER,46,87.0%,13.0%,100.0%,87.0%,13.0%,100.0%,87.0%,13.0%,100.0%,87.0%,13.0%,100.0%,87.0%,13.0%,100.0%,13.0%,0.0%,13.0%
CONTINENTAL ELEMENTARY SCHOOL,1991 E WHITE HOUSE CANYON RD,GREEN VALLEY,PIMA,85614,YES,RN,PUBLIC,64,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,1.6%,0.0%,1.6%
MONTESSORI ACADEMY - PARADISE VALLEY,6050 N INVERGORDON RD,PARADISE VALLEY,MARICOPA,85253,NO,,CHARTER,21,90.5%,9.5%,100.0%,90.5%,9.5%,100.0%,81.0%,9.5%,90.5%,81.0%,9.5%,90.5%,90.5%,9.5%,100.0%,9.5%,0.0%,9.5%
HERITAGE ELEMENTARY SCHOOL - WEST CAMPUS,6805 N 125TH AVE,GLENDALE,MARICOPA,85307,YES,RN,CHARTER,72,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,90.3%,8.3%,100.0%,91.7%,8.3%,100.0%,8.3%,8.3%,8.3%
HEARN ACADEMY ,17606 N 7TH AVE,PHOENIX,MARICOPA,85023,YES,RN,CHARTER,65,90.8%,7.7%,100.0%,89.2%,7.7%,100.0%,90.8%,7.7%,100.0%,87.7%,7.7%,100.0%,90.8%,7.7%,100.0%,7.7%,1.5%,7.7%
DOBSON ACADEMY A-BALL CHARTER SCHOOL,2207 N DOBSON RD,CHANDLER,MARICOPA,85224,NO,,CHARTER,61,75.4%,1.6%,77.0%,78.7%,1.6%,80.3%,78.7%,1.6%,80.3%,88.5%,1.6%,90.2%,90.2%,1.6%,91.8%,1.6%,0.0%,1.6%
BURKE BASIC SCHOOL,131 E SOUTHERN AVE,MESA,MARICOPA,85210,YES,LPN,CHARTER,90,97.8%,1.1%,100.0%,97.8%,1.1%,100.0%,97.8%,1.1%,100.0%,97.8%,1.1%,100.0%,98.9%,1.1%,100.0%,1.1%,0.0%,1.1%
ROBLES ELEMENTARY SCHOOL,10451 S SASABE RD,TUCSON,PIMA,85736,NO,,PUBLIC,57,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,91.2%,1.8%,93.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,1.8%,0.0%,1.8%
WESTLAND SCHOOL,4141 N 67TH AVE,PHOENIX,MARICOPA,85033,NO,,CHARTER,<20,50.0%,18.8%,68.8%,50.0%,18.8%,68.8%,50.0%,18.8%,68.8%,81.3%,0.0%,81.3%,81.3%,18.8%,100.0%,18.8%,0.0%,0.0%
WESTLAND SCHOOL BRIGHTON CAMPUS,8632 W NORTHERN AVE,GLENDALE,MARICOPA,85305,NO,,CHARTER,26,73.1%,0.0%,73.1%,61.5%,0.0%,61.5%,73.1%,0.0%,73.1%,92.3%,0.0%,92.3%,92.3%,0.0%,92.3%,0.0%,0.0%,0.0%
GREAT HEARTS ACADEMIES - ARCHWAY VERITAS,3102 N. 56TH ST,PHOENIX,MARICOPA,85018,YES,RN,CHARTER,119,96.6%,3.4%,100.0%,94.1%,3.4%,97.5%,96.6%,3.4%,100.0%,95.0%,5.0%,100.0%,97.5%,1.7%,100.0%,7.6%,0.8%,0.0%
MISSION MONTESSORI ACADEMY,12990 E SHEA BLVD,SCOTTSDALE,MARICOPA,,NO,,CHARTER,38,84.2%,15.8%,100.0%,86.8%,13.2%,100.0%,78.9%,21.1%,100.0%,84.2%,15.8%,100.0%,84.2%,15.8%,100.0%,23.7%,0.0%,13.2%
HAPPY VALLEY SCHOOL - PEORIA,7140 W HAPPY VALLEY RD,PEORIA,MARICOPA,,YES,LPN,CHARTER,71,81.7%,18.3%,100.0%,81.7%,18.3%,100.0%,83.1%,16.9%,100.0%,87.3%,12.7%,100.0%,90.1%,9.9%,100.0%,18.3%,1.4%,8.5%
SOUTH POINTE PUBLIC CHARTER ELEMENTARY,2033 E SOUTHERN AVE,PHOENIX,MARICOPA,85040,NO,,CHARTER,40,75.0%,5.0%,80.0%,82.5%,5.0%,87.5%,60.0%,5.0%,65.0%,80.0%,5.0%,85.0%,77.5%,5.0%,82.5%,5.0%,10.0%,5.0%
TRINITY CHRISTIAN SCHOOL - PRESCOTT,1212 WARRIOR WAY,PRESCOTT,YAVAPAI,86305,NO,,PRIVATE,36,58.3%,41.7%,100.0%,58.3%,41.7%,100.0%,61.1%,38.9%,100.0%,75.0%,25.0%,100.0%,75.0%,25.0%,100.0%,52.8%,0.0%,25.0%
CAMP VERDE UNITED CHRISTIAN SCHOOL,903 W FINNIE FLAT RD,CAMP VERDE,YAVAPAI,86322,NO,,PRIVATE,<20,46.2%,53.8%,100.0%,46.2%,53.8%,100.0%,46.2%,53.8%,100.0%,46.2%,53.8%,100.0%,46.2%,53.8%,100.0%,53.8%,53.8%,53.8%
SAINT MARK'S EARLY CHILDHOOD CENTER,1431 W MAGEE RD,TUCSON,PIMA,85704,NO,,PRIVATE,<20,83.3%,16.7%,100.0%,83.3%,16.7%,100.0%,83.3%,16.7%,100.0%,83.3%,16.7%,100.0%,83.3%,16.7%,100.0%,16.7%,8.3%,8.3%
SMOKETREE ELEMENTARY SCHOOL,2395 SMOKETREE AVE,LAKE HAVASU CITY,MOHAVE,86403,YES,RN,PUBLIC,69,84.1%,2.9%,87.0%,85.5%,2.9%,88.4%,81.2%,2.9%,84.1%,85.5%,2.9%,88.4%,89.9%,2.9%,92.8%,2.9%,2.9%,2.9%
HAVASUPAI ELEMENTARY SCHOOL,880 CASHMERE DR,LAKE HAVASU CITY,MOHAVE,86404,YES,RN,PUBLIC,75,89.3%,8.0%,97.3%,88.0%,9.3%,97.3%,77.3%,9.3%,86.7%,89.3%,6.7%,96.0%,88.0%,8.0%,96.0%,9.3%,0.0%,2.7%
NAUTILUS ELEMENTARY SCHOOL,1425 PATRICIAN DR,LAKE HAVASU CITY,MOHAVE,86404,YES,RN,PUBLIC,56,82.1%,14.3%,96.4%,100.0%,0.0%,100.0%,78.6%,17.9%,96.4%,82.1%,14.3%,96.4%,82.1%,14.3%,96.4%,17.9%,0.0%,0.0%
ORO GRANDE ELEMENTARY SCHOOL,1250 PAWNEE DR,LAKE HAVASU CITY,MOHAVE,86406,YES,RN,PUBLIC,52,92.3%,3.8%,100.0%,92.3%,3.8%,100.0%,94.2%,3.8%,100.0%,98.1%,0.0%,100.0%,100.0%,0.0%,100.0%,3.8%,0.0%,3.8%
JAMAICA ELEMENTARY SCHOOL,3427 JAMAICA BLVD,LAKE HAVASU CITY,MOHAVE,86406,YES,RN,PUBLIC,54,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.1%,1.9%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.9%,0.0%,0.0%
BEAVER DAM ELEMENTARY SCHOOL,3436 E RIO VIRGIN RD.,LITTLEFIELD,MOHAVE,86432,NO,,PUBLIC,40,75.0%,25.0%,100.0%,65.0%,35.0%,100.0%,80.0%,20.0%,100.0%,87.5%,12.5%,100.0%,90.0%,10.0%,100.0%,35.0%,0.0%,0.0%
COTTONWOOD ELEMENTARY - 86021,185 E UNIVERSITY AVE,COLORADO CITY,MOHAVE,86021,YES,RN,PUBLIC,42,19.0%,73.8%,95.2%,16.7%,73.8%,95.2%,4.8%,73.8%,95.2%,19.0%,73.8%,95.2%,21.4%,73.8%,95.2%,73.8%,0.0%,73.8%
HUALAPAI ELEMENTARY SCHOOL,350 EASTERN ST,KINGMAN,MOHAVE,86401,YES,LPN,PUBLIC,135,86.7%,5.2%,92.6%,87.4%,5.2%,93.3%,88.9%,4.4%,94.1%,95.6%,3.0%,99.3%,96.3%,3.7%,100.0%,5.2%,0.0%,3.0%
LA SENITA ELEMENTARY SCHOOL,3175 GORDON DR,KINGMAN,MOHAVE,,YES,RN,PUBLIC,33,97.0%,3.0%,100.0%,97.0%,3.0%,100.0%,90.9%,9.1%,100.0%,97.0%,3.0%,100.0%,97.0%,3.0%,100.0%,9.1%,0.0%,3.0%
MANZANITA ELEMENTARY SCHOOL,2601 DETROIT AVENUE,KINGMAN,MOHAVE,86401,YES,RN,PUBLIC,150,86.7%,8.0%,96.0%,86.7%,8.0%,96.0%,88.7%,8.0%,96.7%,90.7%,7.3%,98.0%,93.3%,6.7%,100.0%,8.0%,0.0%,6.7%
CERBAT ELEMENTARY SCHOOL,2689 E JAGERSON AVE,KINGMAN,MOHAVE,86409,NO,,PUBLIC,133,71.4%,0.0%,71.4%,77.4%,0.0%,77.4%,75.9%,0.0%,75.9%,88.0%,0.0%,88.0%,94.0%,0.0%,94.0%,6.8%,0.0%,0.0%
BLACK MOUNTAIN ELEMENTARY SCHOOL,3404 N SANTA MARIA RD,GOLDEN VALLEY,MOHAVE,86413,YES,RN,PUBLIC,51,80.4%,19.6%,100.0%,80.4%,19.6%,100.0%,82.4%,17.6%,100.0%,90.2%,9.8%,100.0%,98.0%,0.0%,98.0%,19.6%,5.9%,13.7%
MOUNT TIPTON SCHOOL,16500 N PIERCE FERRY RD,DOLAN SPRINGS,MOHAVE,86441,NO,,PUBLIC,<20,80.0%,20.0%,100.0%,80.0%,20.0%,100.0%,80.0%,20.0%,100.0%,80.0%,20.0%,100.0%,80.0%,20.0%,100.0%,20.0%,0.0%,20.0%
DESERT WILLOW ELEMENTARY SCHOOL - KINGMAN,3700 PROSPECTOR ST,KINGMAN,MOHAVE,86401,NO,,PUBLIC,87,92.0%,6.9%,100.0%,93.1%,6.9%,100.0%,93.1%,6.9%,100.0%,96.6%,3.4%,100.0%,100.0%,0.0%,100.0%,6.9%,0.0%,3.4%
VALENTINE ELEMENTARY SCHOOL,12491 N BYERS,TRUXTON,MOHAVE,,NO,,PUBLIC,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TOPOCK ELEMENTARY SCHOOL,5083 TULE DR,TOPOCK,MOHAVE,86436,NO,,PUBLIC,24,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,4.2%,0.0%,4.2%
SUNRISE ELEMENTARY,2645 LANDON DR,BULLHEAD CITY,MOHAVE,86429,NO,,PUBLIC,101,84.2%,7.9%,96.0%,89.1%,7.9%,98.0%,88.1%,7.9%,96.0%,91.1%,7.9%,99.0%,92.1%,7.9%,100.0%,7.9%,0.0%,5.0%
DESERT VALLEY ELEMENTARY - 86442,1066 MARINA BLVD,BULLHEAD CITY,MOHAVE,86442,NO,,PUBLIC,98,96.9%,1.0%,100.0%,96.9%,1.0%,99.0%,98.0%,1.0%,99.0%,99.0%,1.0%,100.0%,99.0%,1.0%,100.0%,1.0%,0.0%,0.0%
DIAMONDBACK ELEMENTARY SCHOOL,2550 TESOTA WAY,BULLHEAD CITY,MOHAVE,86442,NO,,PUBLIC,85,90.6%,4.7%,98.8%,89.4%,4.7%,97.6%,92.9%,4.7%,97.6%,95.3%,3.5%,98.8%,97.6%,2.4%,100.0%,4.7%,0.0%,1.2%
FORT MOHAVE ELEMENTARY SCHOOL,1760 JOY LN,FORT MOHAVE,MOHAVE,86426,YES,LPN,PUBLIC,108,86.1%,4.6%,90.7%,90.7%,4.6%,95.4%,83.3%,4.6%,88.0%,93.5%,4.6%,98.1%,94.4%,4.6%,99.1%,4.6%,0.0%,4.6%
TRI-CITY CHRISTIAN ACADEMY,2211 W GERMANN RD,CHANDLER,MARICOPA,85286,NO,,PRIVATE,<20,73.7%,26.3%,100.0%,73.7%,26.3%,100.0%,73.7%,26.3%,100.0%,73.7%,26.3%,100.0%,73.7%,26.3%,100.0%,26.3%,0.0%,26.3%
CROSS OF GLORY LUTHERAN SCHOOL,10111 W JOMAX RD,PEORIA,MARICOPA,,NO,,PRIVATE,<20,73.3%,26.7%,100.0%,73.3%,26.7%,100.0%,73.3%,26.7%,100.0%,73.3%,26.7%,100.0%,73.3%,26.7%,100.0%,26.7%,0.0%,26.7%
IMMACULATE CONCEPTION CATHOLIC SCHOOL,700 NORTH BILL GRAY ROAD,COTTONWOOD,YAVAPAI,86326,NO,,PRIVATE,<20,85.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,5.0%,0.0%,5.0%
"MANY FARMS COMMUNITY SCHOOL, INC - 86538",HWY 191,MANY FARMS,APACHE,86538,NO,,PUBLIC,21,85.7%,4.8%,100.0%,85.7%,4.8%,100.0%,85.7%,4.8%,100.0%,90.5%,4.8%,100.0%,95.2%,4.8%,100.0%,4.8%,0.0%,4.8%
KIN DAH LICHI''I OLTA,2 MILES N OF MP 452 ON HWY 2,KIN-LI-CHEE,APACHE,86505,NO,,CHARTER,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TUCSON WALDORF SCHOOL,3605 E RIVER RD,TUCSON,PIMA,85718,NO,,PRIVATE,22,54.5%,45.5%,100.0%,54.5%,45.5%,100.0%,50.0%,50.0%,100.0%,50.0%,50.0%,100.0%,50.0%,50.0%,100.0%,50.0%,4.5%,40.9%
KINGMAN ACADEMY OF LEARNING - PRIMARY,3400 N BURBANK ST,KINGMAN,MOHAVE,86409,NO,,CHARTER,101,92.1%,6.9%,100.0%,92.1%,6.9%,100.0%,90.1%,6.9%,98.0%,92.1%,6.9%,100.0%,93.1%,6.9%,100.0%,6.9%,0.0%,6.9%
TELESIS PREPARATORY ACADEMY,2598 STARLITE LN,LAKE HAVASU CITY,MOHAVE,86403,NO,,CHARTER,36,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,8.3%,0.0%,8.3%
MOHAVE ACCELERATED ELEMENTARY SCHOOL,625 MARINA BLVD,BULLHEAD CITY,MOHAVE,,NO,,CHARTER,65,93.8%,1.5%,95.4%,93.8%,1.5%,95.4%,93.8%,1.5%,95.4%,98.5%,1.5%,100.0%,96.9%,1.5%,98.5%,1.5%,0.0%,1.5%
MOHAVE ACCELERATED ELEMENTARY EAST,945 THUMB BUTTE DR,BULLHEAD CITY,MOHAVE,86429,NO,,CHARTER,22,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,9.1%,0.0%,9.1%
DESERT STAR ACADEMY,"5599 S HWY 95, UNIT 2",FORT MOHAVE,MOHAVE,,NO,,CHARTER,50,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
YOUNG SCHOLARS ACADEMY,1501 E VALENCIA RD,BULLHEAD CITY,MOHAVE,86426,NO,,CHARTER,51,96.1%,2.0%,98.0%,98.0%,2.0%,100.0%,96.1%,2.0%,98.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
MOHAVE ACCELERATED LEARNING CENTER,625 MARINA BLVD,BULLHEAD CITY,MOHAVE,86442,NO,,CHARTER,22,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,90.9%,9.1%,100.0%,9.1%,0.0%,9.1%
MASADA CHARTER SCHOOL,365 W CANNON AVE,COLORADO CITY,MOHAVE,,NO,,CHARTER,56,33.9%,46.4%,80.4%,33.9%,46.4%,80.4%,33.9%,46.4%,80.4%,53.6%,26.8%,80.4%,33.9%,46.4%,80.4%,53.6%,0.0%,46.4%
HOPE CHRISTIAN ACADEMY,1125 N DOBSON RD,CHANDLER,MARICOPA,85224,NO,,PRIVATE,<20,60.0%,40.0%,100.0%,60.0%,40.0%,100.0%,60.0%,40.0%,100.0%,60.0%,40.0%,100.0%,73.3%,26.7%,100.0%,46.7%,0.0%,26.7%
CHRIST CHURCH SCHOOL,4015 E LINCOLN DR,PARADISE VALLEY,MARICOPA,85253,NO,,PRIVATE,<20,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,93.3%,6.7%,100.0%,6.7%,0.0%,6.7%
JEFFERSON ELEMENTARY SCHOOL,100 W MAHONEY ST,WINSLOW,NAVAJO,,NO,,PUBLIC,132,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,4.5%,4.5%,4.5%
JOSEPH CITY ELEMENTARY SCHOOL,8176 N WESTOVER ST,JOSEPH CITY,NAVAJO,86032,NO,,PUBLIC,25,72.0%,4.0%,76.0%,72.0%,4.0%,76.0%,68.0%,4.0%,72.0%,100.0%,0.0%,100.0%,80.0%,4.0%,84.0%,4.0%,0.0%,4.0%
PARK ELEMENTARY SCHOOL,453 N 7TH ST,HOLBROOK,NAVAJO,86025,YES,RN,PUBLIC,62,90.3%,0.0%,91.9%,91.9%,0.0%,91.9%,91.9%,0.0%,91.9%,98.4%,0.0%,98.4%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
INDIAN WELLS ELEMENTARY,JUNCTION OF STATE ROUTE 77/15,INDIAN WELLS,NAVAJO,86031,YES,RN,PUBLIC,45,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
HOLBROOK JUNIOR HIGH SCHOOL,412 W BUFFALO ST,HOLBROOK,NAVAJO,86025,YES,RN,PUBLIC,67,91.0%,0.0%,92.5%,92.5%,0.0%,92.5%,91.0%,0.0%,91.0%,98.5%,0.0%,98.5%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TAYLOR ELEMENTARY SCHOOL,20 S 300 EAST,TAYLOR,NAVAJO,85939,NO,,PUBLIC,72,88.9%,9.7%,98.6%,88.9%,9.7%,98.6%,88.9%,9.7%,98.6%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,9.7%,0.0%,5.6%
HIGHLAND PRIMARY SCHOOL,360 W ROGERS,SNOWFLAKE,NAVAJO,85937,NO,,PUBLIC,135,80.0%,12.6%,100.0%,80.0%,12.6%,100.0%,80.0%,12.6%,100.0%,87.4%,7.4%,100.0%,87.4%,12.6%,100.0%,12.6%,0.0%,8.1%
MOUNTAIN MEADOWS PRIMARY (GR K-3),2181 W COUNTRY CLUB DR,OVERGAARD,NAVAJO,85933,YES,LPN,PUBLIC,36,86.1%,13.9%,100.0%,88.9%,11.1%,100.0%,83.3%,16.7%,100.0%,86.1%,13.9%,100.0%,88.9%,11.1%,100.0%,19.4%,0.0%,11.1%
WHIPPLE RANCH ELEMENTARY SCHOOL,1350 N CENTRAL AVE,SHOW LOW,NAVAJO,85901,NO,,PUBLIC,173,83.8%,11.6%,97.1%,72.3%,9.2%,88.4%,72.3%,9.8%,83.2%,87.9%,9.2%,97.1%,89.6%,0.0%,98.3%,11.6%,0.0%,9.2%
LINDEN ELEMENTARY SCHOOL,1009 SCHOOL HOUSE LN,LINDEN,NAVAJO,85901,NO,,PUBLIC,27,74.1%,22.2%,100.0%,77.8%,22.2%,100.0%,63.0%,22.2%,85.2%,77.8%,22.2%,100.0%,74.1%,25.9%,100.0%,25.9%,22.2%,22.2%
WHITERIVER ELEMENTARY,422 S 2ND AVE,WHITERIVER,NAVAJO,85941,NO,,PUBLIC,74,97.3%,0.0%,100.0%,97.3%,0.0%,100.0%,97.3%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CRADLEBOARD SCHOOL,HOLLY GRAPE RD & N POWER LIN,WHITERIVER,NAVAJO,85941,YES,LPN,PUBLIC,47,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SEVEN MILE SCHOOL,2005 FORT APACHE RD,WHITERIVER,NAVAJO,85941,YES,LPN,PUBLIC,75,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
JEDDITO SCHOOL,MILE POST 408 HWY 264,KEAMS CANYON,NAVAJO,,YES,LPN,PUBLIC,<20,73.3%,0.0%,86.7%,66.7%,0.0%,86.7%,66.7%,0.0%,93.3%,86.7%,0.0%,93.3%,93.3%,0.0%,93.3%,0.0%,0.0%,0.0%
KAYENTA PRIMARY SCHOOL,N HWY 163,KAYENTA,NAVAJO,86033,NO,,PUBLIC,89,86.5%,0.0%,86.5%,91.0%,0.0%,91.0%,92.1%,0.0%,92.1%,96.6%,0.0%,96.6%,96.6%,0.0%,96.6%,0.0%,0.0%,0.0%
BLUE RIDGE ELEMENTARY SCHOOL,1200 W WHITE MOUNTAIN BLVD,LAKESIDE,NAVAJO,85929,NO,,PUBLIC,122,82.0%,13.9%,97.5%,82.0%,13.9%,97.5%,82.0%,13.9%,97.5%,86.1%,13.9%,100.0%,85.2%,13.9%,99.2%,13.9%,0.0%,13.9%
MOUNTAIN CHRISTIAN SCHOOL,3171 SHOW LOW LAKE RD,SHOW LOW,NAVAJO,85901,NO,,PRIVATE,<20,63.6%,9.1%,72.7%,81.8%,9.1%,90.9%,72.7%,9.1%,81.8%,63.6%,9.1%,100.0%,72.7%,9.1%,81.8%,9.1%,0.0%,9.1%
CALVARY CHAPEL CHRISTIAN SCHOOL,8725 E SPEEDWAY BLVD,TUCSON,PIMA,85710,NO,,PRIVATE,<20,77.8%,22.2%,100.0%,77.8%,22.2%,100.0%,77.8%,22.2%,100.0%,83.3%,16.7%,100.0%,88.9%,11.1%,100.0%,22.2%,0.0%,11.1%
GILBERT CHRISTIAN SCHOOLS - GREENFIELD,4341 S. GREENFIELD RD,GILBERT,MARICOPA,85297,NO,,PRIVATE,63,76.2%,23.8%,100.0%,76.2%,23.8%,100.0%,73.0%,27.0%,100.0%,76.2%,23.8%,100.0%,76.2%,23.8%,100.0%,27.0%,0.0%,22.2%
FLAGSTAFF CHRISTIAN SCHOOL,3500 N 4TH STREET,FLAGSTAFF,COCONINO,86004,NO,,PRIVATE,39,76.9%,17.9%,94.9%,76.9%,17.9%,94.9%,76.9%,20.5%,97.4%,87.2%,12.8%,100.0%,89.7%,10.3%,100.0%,23.1%,0.0%,10.3%
H'MAN 'SHAWA ELEMENTARY SCHOOL,47950 E YAVAPAI RD,FORT MCDOWELL,MARICOPA,,NO,,PRIVATE,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
INTERNATIONAL SCHOOL OF TUCSON,1701 E SENECA ST,TUCSON,PIMA,85719,NO,,PRIVATE,38,97.4%,2.6%,100.0%,100.0%,0.0%,100.0%,97.4%,2.6%,100.0%,100.0%,0.0%,100.0%,97.4%,2.6%,100.0%,2.6%,2.6%,0.0%
DIETZ K-8 SCHOOL,7575 E PALMA ST,TUCSON,PIMA,85710,YES,RN,PUBLIC,41,95.1%,2.4%,97.6%,95.1%,2.4%,97.6%,95.1%,2.4%,97.6%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
SAINT ANTHONY CATHOLIC SCHOOL,1400 E OWENS,SHOW LOW,NAVAJO,85901,NO,,PRIVATE,<20,94.4%,5.6%,100.0%,88.9%,5.6%,94.4%,94.4%,5.6%,100.0%,100.0%,0.0%,100.0%,94.4%,5.6%,100.0%,5.6%,0.0%,5.6%
DESERT CHRISTIAN K-8 SCHOOL - E WRIGHTSTOWN RD,9415 E WRIGHTSTOWN RD,TUCSON,PIMA,85715,NO,,PRIVATE,30,76.7%,23.3%,100.0%,76.7%,23.3%,100.0%,73.3%,26.7%,100.0%,73.3%,26.7%,100.0%,70.0%,30.0%,100.0%,30.0%,0.0%,23.3%
CORONADO ELEMENTARY SCHOOL,50 N WATER ST,SAINT JOHNS,APACHE,85936,NO,,PUBLIC,70,62.9%,37.1%,100.0%,62.9%,37.1%,100.0%,61.4%,38.6%,100.0%,77.1%,22.9%,100.0%,77.1%,22.9%,100.0%,50.0%,2.9%,0.0%
