SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE TDAP,% EXEMPT TDAP,% COMPLIANCE TDAP,% IMMUNE MCV4,% EXEMPT MCV4,% COMPLIANCE MCV4,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
SKYVIEW SCHOOL,125 S RUSH ST,PRESCOTT,YAVAPAI,86303,NO,,CHARTER,25,72.0%,28.0%,100.0%,72.0%,28.0%,100.0%,76.0%,24.0%,100.0%,76.0%,24.0%,100.0%,76.0%,24.0%,100.0%,80.0%,20.0%,100.0%,28.0%,0.0%,20.0%
AMERICAN HERITAGE ACADEMY - CAMP VERDE,132 GENERAL CROOK TRAIL,CAMP VERDE,YAVAPAI,86322,NO,,CHARTER,13,46.2%,0.0%,46.2%,30.8%,0.0%,30.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
ACORN MONTESSORI MIDDLE SCHOOL,8456 E LOOS DR,PRESCOTT VALLEY,YAVAPAI,,NO,,CHARTER,47,70.2%,29.8%,100.0%,68.1%,31.9%,100.0%,91.5%,8.5%,100.0%,97.9%,2.1%,100.0%,93.6%,6.4%,100.0%,97.9%,2.1%,100.0%,31.9%,0.0%,2.1%
ROBINS ELEMENTARY SCHOOL,3939 N MAGNETITE LN,TUCSON,PIMA,85745,YES,RN,PUBLIC,52,100.0%,0.0%,100.0%,98.1%,1.9%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.9%,0.0%,0.0%
MOUNTAIN OAK CHARTER SCHOOL,1455 WILLOW CREEK RD,PRESCOTT,YAVAPAI,86301,NO,,CHARTER,11,0.0%,36.4%,45.5%,0.0%,36.4%,45.5%,54.5%,36.4%,90.9%,63.6%,36.4%,100.0%,63.6%,36.4%,100.0%,63.6%,36.4%,100.0%,36.4%,0.0%,36.4%
BASIS PRESCOTT,1901 PRESCOTT LAKES PKWY,PRESCOTT,YAVAPAI,86301,NO,,PUBLIC,51,80.4%,15.7%,100.0%,78.4%,17.6%,100.0%,94.1%,5.9%,100.0%,90.2%,9.8%,100.0%,90.2%,9.8%,100.0%,96.1%,3.9%,100.0%,23.5%,0.0%,3.9%
DENNEHOTSO BOARDING SCHOOL,EAST HWY. 160,DENNEHOTSO,APACHE,86535,NO,,PUBLIC,16,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
FOURTH AVENUE JUNIOR HIGH SCHOOL,450 4TH AVE,YUMA,YUMA,85364,NO,,PUBLIC,115,91.3%,8.7%,100.0%,91.3%,8.7%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,8.7%,0.0%,0.0%
GILA VISTA JR HIGH SCHOOL,2245 ARIZONA AVE,YUMA,YUMA,85364,NO,,PUBLIC,140,95.0%,2.1%,97.1%,94.3%,2.1%,97.9%,97.1%,1.4%,99.3%,97.1%,2.9%,100.0%,97.9%,0.7%,99.3%,97.9%,1.4%,99.3%,2.9%,0.0%,1.4%
R PETE WOODARD JR HIGH SCHOOL,2250 S 8TH AVE,YUMA,YUMA,85364,NO,,PUBLIC,213,88.3%,2.8%,91.1%,88.3%,2.8%,91.1%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,98.6%,1.4%,100.0%,2.8%,0.0%,1.4%
CASTLE DOME MIDDLE SCHOOL,2353 S OTONDO DR,YUMA,YUMA,85365,NO,,PUBLIC,297,93.3%,3.0%,96.6%,93.3%,2.7%,96.3%,98.3%,1.7%,100.0%,97.3%,1.7%,99.0%,98.3%,1.3%,99.7%,94.9%,1.7%,96.6%,3.0%,0.0%,1.3%
RON WATSON MIDDLE SCHOOL,9851 E 28TH ST,YUMA,YUMA,85365,YES,RN,PUBLIC,175,90.9%,1.7%,92.6%,90.3%,5.7%,96.0%,98.9%,1.1%,100.0%,97.7%,1.7%,99.4%,98.9%,1.1%,100.0%,98.3%,1.7%,100.0%,6.3%,0.0%,1.1%
ORANGE GROVE ELEMENTARY SCHOOL,3525 W COUNTY 16 1/2 ST,SOMERTON,YUMA,85350,NO,,PUBLIC,59,94.9%,0.0%,94.9%,94.9%,0.0%,94.9%,98.3%,0.0%,100.0%,98.3%,0.0%,100.0%,98.3%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
DESERT SONORA ELEMENTARY SCHOOL,301 N CARLISLE AVE,SOMERTON,YUMA,85350,NO,,PUBLIC,64,92.2%,0.0%,93.8%,92.2%,0.0%,93.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TIERRA DEL SOL ELEMENTARY SCHOOL,16551 S SOMERTON AVE,SOMERTON,YUMA,85350,YES,LPN,PUBLIC,128,92.2%,0.8%,93.0%,91.4%,0.8%,92.2%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.8%,0.0%,0.0%
C E ROSE ELEMENTARY SCHOOL,710 W MICHIGAN DR,TUCSON,PIMA,85714,YES,RN,PUBLIC,85,80.0%,0.0%,80.0%,80.0%,0.0%,80.0%,96.5%,0.0%,96.5%,100.0%,0.0%,100.0%,98.8%,0.0%,98.8%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
VALLE DEL ENCANTO LEARNING CENTER,400 N CESAR CHAVEZ AVE,SOMERTON,YUMA,85350,NO,,PUBLIC,58,93.1%,0.0%,93.1%,93.1%,0.0%,93.1%,91.4%,0.0%,91.4%,98.3%,0.0%,98.3%,98.3%,0.0%,98.3%,96.6%,0.0%,96.6%,0.0%,0.0%,0.0%
PUEBLO ELEMENTARY SCHOOL,2803 W 20TH ST,YUMA,YUMA,85364,NO,,PUBLIC,100,98.0%,1.0%,99.0%,98.0%,1.0%,99.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.0%,0.0%,0.0%
RONALD REAGAN FUNDAMENTAL SCHOOL,3200 W 16TH ST,YUMA,YUMA,85364,YES,RN,PUBLIC,81,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.2%,0.0%,0.0%
H L SUVERKRUP ELEMENTARY SCHOOL,1590 S AVENUE C,YUMA,YUMA,85364,NO,,PUBLIC,84,71.4%,0.0%,71.4%,67.9%,0.0%,67.9%,97.6%,0.0%,97.6%,98.8%,0.0%,98.8%,97.6%,0.0%,97.6%,98.8%,0.0%,98.8%,1.2%,1.2%,0.0%
VALLEY HORIZON ELEMENTARY SCHOOL,4501 W 20TH ST,YUMA,YUMA,85364,NO,,PUBLIC,70,98.6%,0.0%,98.6%,98.6%,0.0%,98.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GARY A KNOX ELEMENTARY,2926 S 21ST DR,YUMA,YUMA,85364,NO,,PUBLIC,75,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,98.7%,1.3%,100.0%,1.3%,0.0%,1.3%
SALIDA DEL SOL ELEMENTARY,910 S AVENUE C,YUMA,YUMA,85364,NO,,PUBLIC,84,64.3%,0.0%,72.6%,60.7%,0.0%,60.7%,98.8%,0.0%,98.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
MESQUITE ELEMENTARY - YUMA,4451 W 28TH ST,YUMA,YUMA,85364,NO,,PUBLIC,90,92.2%,3.3%,100.0%,92.2%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,3.3%,0.0%,3.3%
ROSKRUGE BILINGUAL K-8 SCHOOL,501 E 6TH ST,TUCSON,PIMA,,YES,RN,PUBLIC,114,88.6%,1.8%,90.4%,89.5%,1.8%,91.2%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,98.2%,1.8%,100.0%,1.8%,0.0%,1.8%
GOWAN SCIENCE ACADEMY,1020 S AVENUE C,YUMA,YUMA,85364,YES,LPN,PUBLIC,63,95.2%,3.2%,100.0%,95.2%,3.2%,100.0%,100.0%,0.0%,100.0%,98.4%,0.0%,100.0%,100.0%,0.0%,100.0%,98.4%,0.0%,100.0%,3.2%,0.0%,0.0%
MOHAWK VALLEY SCHOOL,5151 S AVENUE 39 E,ROLL,YUMA,85347,NO,,PUBLIC,14,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
WELLTON ELEMENTARY SCHOOL,29126 SAN JOSE AVE,WELLTON,YUMA,85356,NO,,PUBLIC,14,14.3%,0.0%,14.3%,7.1%,0.0%,7.1%,92.9%,0.0%,92.9%,92.9%,0.0%,92.9%,85.7%,0.0%,85.7%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
GADSDEN ELEMENTARY SCHOOL,18745 GADSDEN ST,GADSDEN,YUMA,85349,NO,,PUBLIC,73,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
RIO COLORADO ELEMENTARY SCHOOL,1055 N MAIN ST,SAN LUIS,YUMA,85349,NO,,PUBLIC,69,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
ARIZONA DESERT ELEMENTARY SCHOOL,1245 N MAIN ST,SAN LUIS,YUMA,85349,NO,,PUBLIC,142,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
CESAR CHAVEZ ELEMENTARY,1130 N 10TH AVE,SAN LUIS,YUMA,85349,YES,LPN,PUBLIC,89,96.6%,1.1%,100.0%,96.6%,1.1%,100.0%,96.6%,1.1%,100.0%,100.0%,0.0%,100.0%,97.8%,1.1%,100.0%,98.9%,1.1%,100.0%,1.1%,0.0%,0.0%
DESERT VIEW ELEMENTARY - SAN LUIS,1508 N 10TH AVE,SAN LUIS,YUMA,85349,NO,,PUBLIC,112,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAFFORD ELEMENTARY SCHOOL,200 E 13TH ST,TUCSON,PIMA,,YES,RN,PUBLIC,81,75.3%,1.2%,76.5%,74.1%,1.2%,75.3%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.2%,0.0%,0.0%
ED PASTOR ELEMENTARY 4,985 N 6TH AVE,SAN LUIS,YUMA,85349,YES,LPN,PUBLIC,81,97.5%,0.0%,100.0%,97.5%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
HARVEST PREPARATORY ACADEMY - YUMA,350 E 18TH ST,YUMA,YUMA,85364,NO,,CHARTER,83,96.4%,1.2%,100.0%,96.4%,1.2%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.2%,0.0%,0.0%
HARVEST PREPARATORY ACADEMY - SAN LUIS,1044 N 10TH AVE,SAN LUIS,YUMA,85349,NO,,CHARTER,68,92.6%,0.0%,100.0%,92.6%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
DESERT VIEW MIDDLE SCHOOL,3777 W 22ND LANE,YUMA,YUMA,85364,NO,,CHARTER,51,94.1%,2.0%,98.0%,94.1%,2.0%,98.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.0%,0.0%,0.0%
LE PERA ELEMENTARY SCHOOL,TAHBO RD AND MOHAVE RD,PARKER,LA PAZ,85371,NO,,PUBLIC,22,90.9%,4.5%,95.5%,90.9%,4.5%,95.5%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.5%,0.0%,0.0%
WALLACE JR HIGH SCHOOL,1320 18TH ST,PARKER,LA PAZ,85344,NO,,PUBLIC,121,95.9%,3.3%,99.2%,95.9%,3.3%,99.2%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,99.2%,0.8%,100.0%,99.2%,0.8%,100.0%,3.3%,0.0%,0.0%
SALOME ELEMENTARY SCHOOL,SAGUARO ST AND MAIN ST,SALOME,LA PAZ,,NO,,PUBLIC,15,40.0%,0.0%,40.0%,40.0%,0.0%,40.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
COLONEL SMITH MIDDLE SCHOOL,5651 E SMITH AVE,FORT HUACHUCA,COCHISE,85613,YES,RN,PUBLIC,85,91.8%,7.1%,100.0%,89.4%,9.4%,100.0%,98.8%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,9.4%,0.0%,0.0%
HUACHUCA CITY ELEMENTARY SCHOOL,100 SCHOOL DR,HUACHUCA CITY,COCHISE,85616,NO,,PUBLIC,24,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,8.3%,0.0%,0.0%
WALTER J MEYER SCHOOL,411 N 9TH ST,TOMBSTONE,COCHISE,85638,NO,,PUBLIC,16,50.0%,25.0%,75.0%,50.0%,25.0%,75.0%,75.0%,25.0%,100.0%,75.0%,25.0%,100.0%,75.0%,25.0%,100.0%,75.0%,25.0%,100.0%,25.0%,0.0%,25.0%
LOWELL SCHOOL,100 OLD DOUGLAS RD,BISBEE,COCHISE,85603,NO,,PUBLIC,39,74.4%,0.0%,74.4%,74.4%,0.0%,74.4%,97.4%,0.0%,97.4%,100.0%,0.0%,100.0%,97.4%,0.0%,97.4%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
BENSON MIDDLE SCHOOL,360 S PATAGONIA ST,BENSON,COCHISE,85602,NO,,PUBLIC,83,60.2%,10.8%,71.1%,60.2%,10.8%,71.1%,88.0%,10.8%,98.8%,88.0%,10.8%,98.8%,90.4%,9.6%,100.0%,90.4%,9.6%,100.0%,12.0%,0.0%,9.6%
WILLCOX MIDDLE SCHOOL,360 N BISBEE AVE,WILLCOX,COCHISE,85643,NO,,PUBLIC,70,92.9%,0.0%,92.9%,90.0%,2.9%,92.9%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,95.7%,4.3%,100.0%,97.1%,2.9%,100.0%,5.7%,0.0%,0.0%
SAN SIMON SCHOOL,INTERSTATE 10 BUSINESS LOOP,SAN SIMON,COCHISE,85632,NO,,PUBLIC,16,75.0%,18.8%,93.8%,75.0%,18.8%,93.8%,93.8%,6.3%,100.0%,100.0%,0.0%,100.0%,93.8%,6.3%,100.0%,100.0%,0.0%,100.0%,18.8%,0.0%,0.0%
SAINT DAVID ELEMENTARY SCHOOL,70 PATTON HWY,SAINT DAVID,COCHISE,85630,YES,RN,PUBLIC,28,100.0%,0.0%,100.0%,82.1%,3.6%,85.7%,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,3.6%,0.0%,0.0%
RAY BORANE MIDDLE SCHOOL,840 E 12TH ST,DOUGLAS,COCHISE,85607,YES,RN,PUBLIC,123,82.9%,0.8%,86.2%,81.3%,0.8%,84.6%,98.4%,0.0%,98.4%,98.4%,0.0%,98.4%,98.4%,0.0%,98.4%,100.0%,0.0%,100.0%,0.8%,0.0%,0.0%
PAUL H HUBER JR HIGH SCHOOL,1650 WASHINGTON AVE,DOUGLAS,COCHISE,85607,YES,RN,PUBLIC,144,73.6%,0.7%,76.4%,75.0%,0.7%,77.8%,97.9%,0.0%,97.9%,98.6%,0.0%,98.6%,98.6%,0.0%,98.6%,99.3%,0.0%,99.3%,0.7%,0.7%,0.0%
BELLA VISTA ELEMENTARY SCHOOL,801 N LENZNER AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,53,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,5.7%,0.0%,3.8%
CARMICHAEL ELEMENTARY SCHOOL,701 NE CARMICHAEL AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,41,14.6%,0.0%,100.0%,14.6%,0.0%,14.6%,95.1%,4.9%,100.0%,95.1%,4.9%,100.0%,95.1%,4.9%,100.0%,95.1%,4.9%,100.0%,4.9%,0.0%,0.0%
HUACHUCA MOUNTAIN ELEMENTARY SCHOOL,3228 SAINT ANDREWS DR,SIERRA VISTA,COCHISE,85650,YES,RN,PUBLIC,60,98.3%,0.0%,98.3%,98.3%,0.0%,98.3%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,100.0%,0.0%,100.0%,1.7%,0.0%,0.0%
PUEBLO DEL SOL ELEMENTARY SCHOOL,5130 PASEO LAS PALMAS,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,48,95.8%,2.1%,100.0%,97.9%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.1%,2.1%,0.0%
TOWN & COUNTRY ELEMENTARY SCHOOL,1313 S LENZNER AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,58,91.4%,0.0%,91.4%,93.1%,0.0%,93.1%,94.8%,0.0%,94.8%,94.8%,0.0%,94.8%,93.1%,0.0%,93.1%,96.6%,0.0%,96.6%,1.7%,1.7%,0.0%
VILLAGE MEADOWS ELEMENTARY SCHOOL,905 EL CAMINO REAL,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,60,95.0%,3.3%,98.3%,95.0%,3.3%,98.3%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,5.0%,0.0%,3.3%
NACO ELEMENTARY SCHOOL,1911 W VALENZUELA ST,NACO,COCHISE,,NO,,PUBLIC,33,100.0%,0.0%,100.0%,97.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
PALOMINAS ELEMENTARY SCHOOL,10385 E HWY 92,HEREFORD,COCHISE,85615,YES,LPN,PUBLIC,34,88.2%,0.0%,88.2%,85.3%,0.0%,85.3%,97.1%,0.0%,97.1%,97.1%,0.0%,97.1%,97.1%,0.0%,97.1%,100.0%,0.0%,100.0%,8.8%,0.0%,0.0%
CORONADO ELEMENTARY SCHOOL,5148 CORONADO SCHOOL DR,SIERRA VISTA,COCHISE,85650,YES,RN,PUBLIC,55,76.4%,10.9%,89.1%,78.2%,12.7%,90.9%,94.5%,5.5%,100.0%,94.5%,5.5%,100.0%,94.5%,5.5%,100.0%,94.5%,5.5%,100.0%,12.7%,0.0%,5.5%
ELFRIDA ELEMENTARY SCHOOL,4070 W JEFFERSON RD,ELFRIDA,COCHISE,85610,NO,,PUBLIC,11,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,90.9%,0.0%,90.9%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
OUR LADY OF MOUNT CARMEL SCHOOL,2117 S RURAL RD,TEMPE,MARICOPA,85282,YES,RN,PRIVATE,41,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,0.0%
OUR LADY OF PERPETUAL HELP SCHOOL-85301,5614 W ORANGEWOOD AVE,GLENDALE,MARICOPA,85301,NO,,PRIVATE,32,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
OUR LADY OF PERPETUAL HELP SCHOOL-85251,3801 N MILLER RD,SCOTTSDALE,MARICOPA,85251,NO,,PRIVATE,28,82.1%,0.0%,82.1%,82.1%,0.0%,82.1%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
OUR MOTHER OF SORROWS SCHOOL,1800 S KOLB RD,TUCSON,PIMA,85710,NO,,PRIVATE,31,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINT JOHN XXIII CATHOLIC SCHOOL,16235 N 60TH ST,SCOTTSDALE,MARICOPA,85254,YES,LPN,PRIVATE,71,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,95.8%,4.2%,100.0%,94.4%,5.6%,100.0%,94.4%,5.6%,100.0%,9.9%,0.0%,4.2%
QUEEN OF PEACE CATHOLIC SCHOOL,109 N MACDONALD ST,MESA,MARICOPA,85201,NO,,PRIVATE,25,8.0%,0.0%,8.0%,8.0%,0.0%,8.0%,52.0%,0.0%,52.0%,44.0%,0.0%,44.0%,96.0%,0.0%,96.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SACRED HEART ELEMENTARY SCHOOL,131 N SUMMIT AVE,PRESCOTT,YAVAPAI,86301,NO,,PRIVATE,12,66.7%,16.7%,83.3%,66.7%,16.7%,91.7%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,16.7%,0.0%,8.3%
SAINT AMBROSE SCHOOL,300 S TUCSON BLVD,TUCSON,PIMA,85716,YES,RN,PRIVATE,22,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,100.0%,0.0%,100.0%,95.5%,4.5%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.5%,0.0%,0.0%
SAINT CHARLES MISSION SCHOOL,355 SAN CARLOS AVE,SAN CARLOS,GILA,,NO,,PRIVATE,13,76.9%,0.0%,76.9%,76.9%,0.0%,76.9%,76.9%,0.0%,76.9%,76.9%,0.0%,76.9%,76.9%,0.0%,76.9%,76.9%,0.0%,76.9%,0.0%,0.0%,0.0%
SAINT CYRIL OF ALEXANDRIA SCHOOL,4725 E PIMA ST,TUCSON,PIMA,85712,NO,,PRIVATE,41,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.4%,0.0%,0.0%
SAINT FRANCIS OF ASSISI SCHOOL,700 W 18TH ST,YUMA,YUMA,85364,NO,,PRIVATE,30,93.3%,3.3%,100.0%,93.3%,3.3%,100.0%,100.0%,0.0%,100.0%,96.7%,0.0%,96.7%,100.0%,0.0%,100.0%,96.7%,0.0%,96.7%,3.3%,0.0%,0.0%
SAINT JOHN THE EVANGELIST SCHOOL,600 W AJO WAY,TUCSON,PIMA,85713,NO,,PRIVATE,45,91.1%,8.9%,100.0%,91.1%,8.9%,100.0%,97.8%,2.2%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,8.9%,0.0%,0.0%
SAINT JOSEPH CATHOLIC SCHOOL,215 S CRAYCROFT RD,TUCSON,PIMA,85711,NO,,PRIVATE,25,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
THE BEREAN ACADEMY,1169 NORTH COLOMBO AVE,SIERRA VISTA,COCHISE,85635,NO,,CHARTER,28,100.0%,0.0%,100.0%,89.3%,0.0%,92.9%,92.9%,0.0%,92.9%,92.9%,0.0%,92.9%,92.9%,0.0%,92.9%,92.9%,0.0%,92.9%,7.1%,0.0%,0.0%
CENTER FOR ACADEMIC SUCCESS #4 - F AVE,1415 F AVE,DOUGLAS,COCHISE,85607,NO,,CHARTER,52,46.2%,0.0%,48.1%,44.2%,0.0%,46.2%,84.6%,0.0%,84.6%,92.3%,0.0%,92.3%,94.2%,0.0%,94.2%,94.2%,0.0%,94.2%,0.0%,0.0%,0.0%
CENTER FOR ACADEMIC SUCCESS #5,900 CARMELITA DR,SIERRA VISTA,COCHISE,85635,NO,,CHARTER,42,85.7%,4.8%,100.0%,85.7%,14.3%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,14.3%,0.0%,4.8%
OMEGA ALPHA ACADEMY SCHOOL,1402 SAN ANTONIO AVE,DOUGLAS,COCHISE,85607,NO,,CHARTER,30,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINTS PETER & PAUL CATHOLIC SCHOOL,1436 N CAMPBELL AVE,TUCSON,PIMA,85719,YES,RN,PRIVATE,46,97.8%,0.0%,97.8%,97.8%,0.0%,97.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SANTA CRUZ CATHOLIC SCHOOL,29 W 22ND ST,TUCSON,PIMA,85713,YES,RN,PRIVATE,17,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
