,Unnamed: 0,school,type,address,city,county,zip,nurse,enrolled,dtap,polio,mmr,hepb,var,exempt_dtap,exempt_polio,exempt_mmr,exempt_hepb,exempt_var,year,mmr_vax_count,exempt_count_mmr,unvax_mmr,missing_forms_mmr,polio_vax_count,exempt_count_polio,unvax_polio,missing_forms_polio,dtap_vax_count,exempt_count_dtap,unvax_dtap,missing_forms_dtap,hep_vax_count,exempt_count_hep,unvax_hep,missing_forms_hep,var_vax_count,exempt_count_var,unvax_var,missing_forms_var,mf2_mmr,mf2_polio,mf2_dtap,mf2_hep,mf2_var,mmr_herd_immune,polio_herd_immune,dtap_herd_immune,hep_herd_immune,var_herd_immune
1063,1063,saint (st)  andrew's kindergarten,private,7650 n paseo del norte,tucson,pima,85704.0,n,35.0,0.971,0.971,0.943,0.8570000000000001,0.8290000000000001,0.028999999999999998,0.028999999999999998,0.057,0.14300000000000002,0.028999999999999998,2015,34.0,2.0,1.0,-1.0,34.0,1.0,1.0,0.0,34.0,1.0,1.0,0.0,30.0,5.0,5.0,0.0,30.0,1.0,5.0,4.0,no,no,no,no,yes,no,yes,yes,no,no
1065,1065,saint (st)  anthony of padua catholic school,private,501 e 2nd st.,casa grande,pinal,85122.0,n,23.0,0.913,0.913,0.913,0.913,0.913,0.087,0.087,0.087,0.087,0.087,2015,21.0,2.0,2.0,0.0,21.0,2.0,2.0,0.0,21.0,2.0,2.0,0.0,21.0,2.0,2.0,0.0,21.0,2.0,2.0,0.0,no,no,no,no,no,no,no,no,no,no
1066,1066,saint (st)  catherine of siena,private,6413 s. central ave.,phoenix,maricopa,85042.0,n,23.0,1.0,1.0,1.0,1.0,0.9570000000000001,0.0,0.0,0.0,0.0,0.0,2015,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1067,1067,saint (st)  cyril of alexandria,private,4725 e. pima st.,tucson,pima,85712.0,n,30.0,0.9670000000000001,0.9670000000000001,0.9670000000000001,0.9670000000000001,0.9329999999999999,0.033,0.033,0.033,0.033,0.033,2015,30.0,1.0,0.0,-1.0,30.0,1.0,0.0,-1.0,30.0,1.0,0.0,-1.0,30.0,1.0,0.0,-1.0,28.0,1.0,2.0,1.0,no,no,no,no,no,yes,yes,yes,yes,no
1068,1068,saint (st)  david elementary school,public,p.o. box 70,saint david,cochise,85630.0,y,27.0,0.963,1.0,0.963,1.0,0.963,0.0,0.0,0.0,0.0,0.0,2015,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1069,1069,saint (st)  elizabeth ann seton school,private,8650 n shannon rd.,tucson,pima,85742.0,n,33.0,0.97,1.0,0.97,0.909,0.8790000000000001,0.03,0.0,0.03,0.091,0.03,2015,33.0,1.0,0.0,-1.0,33.0,0.0,0.0,0.0,33.0,1.0,0.0,-1.0,30.0,3.0,3.0,0.0,30.0,1.0,3.0,2.0,no,no,no,no,yes,yes,yes,yes,no,no
1071,1071,saint (st)  francis xavier school,private,4715 n central ave.,phoenix,maricopa,85012.0,y,38.0,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.9209999999999999,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,2015,38.0,1.0,0.0,-1.0,38.0,1.0,0.0,-1.0,38.0,1.0,0.0,-1.0,38.0,1.0,0.0,-1.0,35.0,1.0,3.0,2.0,no,no,no,no,yes,yes,yes,yes,yes,no
1072,1072,saint (st)  gregory catholic school,private,3440 n. 18th ave.,phoenix,maricopa,85015.0,n,33.0,1.0,1.0,0.6970000000000001,1.0,0.667,0.0,0.0,0.0,0.0,0.0,2015,24.0,0.0,9.0,9.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,23.0,0.0,10.0,10.0,yes,no,no,no,yes,no,yes,yes,yes,no
1073,1073,saint (st)  jerome catholic school,private,10815 n. 35th ave.,phoenix,maricopa,85029.0,y,22.0,0.9550000000000001,0.9550000000000001,0.9550000000000001,0.9550000000000001,0.909,0.045,0.045,0.045,0.045,0.0,2015,22.0,1.0,0.0,-1.0,22.0,1.0,0.0,-1.0,22.0,1.0,0.0,-1.0,22.0,1.0,0.0,-1.0,20.0,0.0,2.0,2.0,no,no,no,no,yes,yes,yes,yes,yes,no
1074,1074,saint (st)  john bosco catholic school,private,16035 s. 48th st.,phoenix,maricopa,85048.0,y,35.0,0.943,0.943,0.943,0.943,0.943,0.057,0.057,0.057,0.057,0.057,2015,34.0,2.0,1.0,-1.0,34.0,2.0,1.0,-1.0,34.0,2.0,1.0,-1.0,34.0,2.0,1.0,-1.0,34.0,2.0,1.0,-1.0,no,no,no,no,no,no,no,no,no,no
1075,1075,saint (st)  john the evangelist catholic elementary school,private,600 w. ajo way,tucson,pima,85713.0,y,40.0,0.975,1.0,0.9500000000000001,1.0,0.9500000000000001,0.0,0.0,0.025,0.0,0.025,2015,38.0,1.0,2.0,1.0,40.0,0.0,0.0,0.0,39.0,0.0,1.0,1.0,40.0,0.0,0.0,0.0,38.0,1.0,2.0,1.0,no,no,no,no,no,yes,yes,yes,yes,yes
1076,1076,saint (st)  john vianney catholic school,private,509 la pasada blvd.,goodyear,maricopa,85338.0,n,43.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1077,1077,saint (st)  john xxiii catholic school,private,16235 n. 60th st.,scottsdale,maricopa,85254.0,y,69.0,0.9570000000000001,0.9570000000000001,0.9570000000000001,0.9570000000000001,0.87,0.043,0.043,0.043,0.043,0.043,2015,67.0,3.0,2.0,-1.0,67.0,3.0,2.0,-1.0,67.0,3.0,2.0,-1.0,67.0,3.0,2.0,-1.0,61.0,3.0,8.0,5.0,no,no,no,no,yes,yes,yes,yes,yes,no
1078,1078,saint (st)  joseph catholic school,private,215 s. craycroft rd.,tucson,pima,85711.0,n,34.0,0.971,0.971,0.971,0.971,0.971,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,2015,34.0,1.0,0.0,-1.0,34.0,1.0,0.0,-1.0,34.0,1.0,0.0,-1.0,34.0,1.0,0.0,-1.0,34.0,1.0,0.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
1079,1079,saint (st)  louis the king roman catholic school,private,4331 w maryland ave.,glendale,maricopa,85301.0,n,22.0,1.0,1.0,1.0,1.0,0.9550000000000001,0.0,0.0,0.0,0.0,0.0,2015,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1083,1083,saint (st)  mary basha catholic school,private,200 w. galveston st.,chandler,maricopa,85222.0,y,42.0,0.9520000000000001,0.9520000000000001,0.9520000000000001,0.9520000000000001,0.929,0.024,0.024,0.048,0.024,0.048,2015,40.0,2.0,2.0,0.0,40.0,1.0,2.0,1.0,40.0,1.0,2.0,1.0,40.0,1.0,2.0,1.0,40.0,2.0,2.0,0.0,no,no,no,no,no,yes,yes,yes,yes,no
1084,1084,saint (st)  matthew catholic school,private,320 n 20th dr.,phoenix,maricopa,85009.0,n,22.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1086,1086,saint (st)  michael's parish day school,private,602 n. wilmot rd. ,tucson,pima,85711.0,y,34.0,1.0,1.0,1.0,0.971,0.912,0.0,0.0,0.0,0.028999999999999998,0.0,2015,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,1.0,0.0,-1.0,32.0,0.0,2.0,2.0,no,no,no,no,yes,yes,yes,yes,yes,no
1088,1088,saint (st)  peters indian mission catholic school,private,1500 n. st. peters rd.,bapchule,pinal,85121.0,y,22.0,0.909,1.0,1.0,1.0,0.909,0.0,0.0,0.0,0.0,0.0,2015,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,22.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,no,no,yes,no,yes,yes,yes,no,yes,no
1089,1089,saint (st)  theresa school,private,5001 e thomas rd.,phoenix,maricopa,85018.0,n,31.0,0.935,0.935,0.935,0.935,0.935,0.065,0.065,0.065,0.065,0.065,2015,29.0,2.0,2.0,0.0,29.0,2.0,2.0,0.0,29.0,2.0,2.0,0.0,29.0,2.0,2.0,0.0,29.0,2.0,2.0,0.0,no,no,no,no,no,no,no,no,no,no
1090,1090,saint (st)  thomas aquinas grade school,private,13720 w. thomas rd.,avondale,maricopa,85392.0,y,44.0,0.932,0.932,0.9550000000000001,0.932,0.8640000000000001,0.068,0.068,0.045,0.068,0.045,2015,43.0,2.0,1.0,-1.0,42.0,3.0,2.0,-1.0,42.0,3.0,2.0,-1.0,42.0,3.0,2.0,-1.0,39.0,2.0,5.0,3.0,no,no,no,no,yes,yes,no,no,no,no
1092,1092,saint (st)  thomas the apostle roman catholic school,private,4510 n 24th st.,phoenix,maricopa,85016.0,y,44.0,0.909,0.909,0.932,0.886,0.886,0.091,0.091,0.068,0.114,0.068,2015,42.0,3.0,2.0,-1.0,40.0,4.0,4.0,0.0,40.0,4.0,4.0,0.0,39.0,5.0,5.0,0.0,39.0,3.0,5.0,2.0,no,no,no,no,yes,no,no,no,no,no
1094,1094,saint (st)  vincent de paul school,private,3130 n 51st ave.,phoenix,maricopa,85031.0,n,55.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1095,1095,saint (st) agnes catholic school,private,2311 e. palm ln.,phoenix,maricopa,85006.0,n,24.0,1.0,1.0,0.792,1.0,0.792,0.0,0.0,0.0,0.0,0.0,2015,20.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,0.0,4.0,4.0,yes,no,no,no,yes,no,yes,yes,yes,no
1096,1096,saint (st) peter and paul catholic school,private,1946 e. lee st.,tucson,pima,85719.0,y,38.0,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.9740000000000001,0.8420000000000001,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,2015,38.0,1.0,0.0,-1.0,38.0,1.0,0.0,-1.0,38.0,1.0,0.0,-1.0,38.0,1.0,0.0,-1.0,32.0,1.0,6.0,5.0,no,no,no,no,yes,yes,yes,yes,yes,no
1097,1097,salida del sol elementary school,public,910 s. avenue c,yuma,yuma,85364.0,n,92.0,1.0,0.978,0.978,0.9670000000000001,0.7170000000000001,0.0,0.0,0.0,0.0,0.0,2015,90.0,0.0,2.0,2.0,90.0,0.0,2.0,2.0,92.0,0.0,0.0,0.0,89.0,0.0,3.0,3.0,66.0,0.0,26.0,26.0,yes,yes,no,yes,yes,yes,yes,yes,yes,no
1098,1098,salk elementary school,public,7029 e brown rd.,mesa,maricopa,85207.0,y,82.0,0.988,0.988,0.988,0.988,0.8540000000000001,0.012,0.012,0.012,0.012,0.0,2015,82.0,1.0,0.0,-1.0,82.0,1.0,0.0,-1.0,82.0,1.0,0.0,-1.0,82.0,1.0,0.0,-1.0,71.0,0.0,11.0,11.0,no,no,no,no,yes,yes,yes,yes,yes,no
1100,1100,salt river elementary school,private,"10,005 e osborn rd",scottsdale,maricopa,85256.0,y,48.0,0.958,0.958,0.938,0.9790000000000001,0.8959999999999999,0.021,0.021,0.042,0.021,0.021,2015,46.0,2.0,2.0,0.0,46.0,1.0,2.0,1.0,46.0,1.0,2.0,1.0,47.0,1.0,1.0,0.0,44.0,1.0,4.0,3.0,no,no,no,no,yes,no,yes,yes,yes,no
1101,1101,sam hughes elementary school,public,700 n wilson ave.,tucson,pima,85719.0,y,54.0,0.981,0.963,1.0,0.963,0.963,0.0,0.0,0.0,0.0,0.0,2015,54.0,0.0,0.0,0.0,53.0,0.0,1.0,1.0,53.0,0.0,1.0,1.0,53.0,0.0,1.0,1.0,53.0,0.0,1.0,1.0,no,no,no,no,no,yes,yes,yes,yes,yes
1102,1102,san carlos elementary,public,san carlos ave and yavapai st ne,san carlos,gila,85550.0,y,144.0,0.993,1.0,0.986,1.0,0.965,0.0,0.0,0.0,0.0,0.0,2015,142.0,0.0,2.0,2.0,144.0,0.0,0.0,0.0,143.0,0.0,1.0,1.0,144.0,0.0,0.0,0.0,139.0,0.0,5.0,5.0,yes,no,no,no,yes,yes,yes,yes,yes,yes
1103,1103,san cayetano elementary school,public,1412 w frontage rd.,rio rico,santa cruz,85648.0,y,82.0,1.0,0.988,1.0,1.0,0.9390000000000001,0.0,0.0,0.0,0.0,0.0,2015,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,77.0,0.0,5.0,5.0,no,no,no,no,yes,yes,yes,yes,yes,no
1105,1105,san marcos elementary,public,451 west frye rd.,chandler,maricopa,85225.0,n,62.0,0.871,0.871,0.855,0.9520000000000001,0.8059999999999999,0.129,0.129,0.145,0.048,0.048,2015,54.0,8.0,8.0,0.0,55.0,8.0,7.0,-1.0,55.0,8.0,7.0,-1.0,60.0,3.0,2.0,-1.0,50.0,3.0,12.0,9.0,no,no,no,no,yes,no,no,no,yes,no
1107,1107,san tan charter school,charter,3959 e. elliot rd.,gilbert,maricopa,85234.0,n,81.0,0.741,0.765,0.79,0.802,0.679,0.17300000000000001,0.14800000000000002,0.14800000000000002,0.17300000000000001,0.14800000000000002,2015,64.0,10.0,17.0,7.0,62.0,10.0,19.0,9.0,61.0,11.0,20.0,9.0,65.0,12.0,16.0,4.0,55.0,9.0,26.0,17.0,yes,yes,yes,yes,yes,no,no,no,no,no
1108,1108,san tan elementary,public,3443 e calistoga dr.,gilbert,maricopa,85297.0,n,83.0,0.9640000000000001,0.9640000000000001,0.9640000000000001,0.9640000000000001,0.9640000000000001,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.024,2015,81.0,3.0,2.0,-1.0,81.0,3.0,2.0,-1.0,81.0,3.0,2.0,-1.0,81.0,3.0,2.0,-1.0,81.0,2.0,2.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1109,1109,san tan heights elementary,public,2500 w san tan heights blvd.,san tan valley,pinal,85142.0,y,69.0,1.0,0.9570000000000001,0.986,0.9570000000000001,0.826,0.0,0.0,0.0,0.0,0.0,2015,69.0,0.0,0.0,0.0,67.0,0.0,2.0,2.0,69.0,0.0,0.0,0.0,67.0,0.0,2.0,2.0,57.0,0.0,12.0,12.0,no,yes,no,yes,yes,yes,yes,yes,yes,no
1111,1111,sanborn elementary,public,700 north superstition blvd.,chandler,maricopa,85225.0,n,68.0,0.971,0.971,0.971,0.971,0.9259999999999999,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,2015,67.0,2.0,1.0,-1.0,67.0,2.0,1.0,-1.0,67.0,2.0,1.0,-1.0,67.0,2.0,1.0,-1.0,63.0,2.0,5.0,3.0,no,no,no,no,yes,yes,yes,yes,yes,no
1112,1112,sanders school district,public,p.o. box 250,sanders,navajo,86512.0,y,46.0,1.0,1.0,1.0,1.0,0.935,0.0,0.0,0.0,0.0,0.0,2015,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,44.0,0.0,2.0,2.0,no,no,no,no,yes,yes,yes,yes,yes,no
1113,1113,sandpiper elementary school,public,6724 e. hearn rd.,scottsdale,maricopa,85254.0,y,98.0,0.9390000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,0.908,0.061,0.061,0.061,0.061,0.061,2015,93.0,6.0,5.0,-1.0,93.0,6.0,5.0,-1.0,93.0,6.0,5.0,-1.0,93.0,6.0,5.0,-1.0,89.0,6.0,9.0,3.0,no,no,no,no,yes,no,no,no,no,no
1114,1114,sandra day o'connor elementary school,public,4840 e adobe st. ,mesa,maricopa,85205.0,y,69.0,0.9570000000000001,0.9570000000000001,0.971,0.971,0.9279999999999999,0.043,0.043,0.028999999999999998,0.028999999999999998,0.028999999999999998,2015,67.0,2.0,2.0,0.0,67.0,3.0,2.0,-1.0,67.0,3.0,2.0,-1.0,67.0,2.0,2.0,0.0,65.0,2.0,4.0,2.0,no,no,no,no,yes,yes,yes,yes,yes,no
1115,1115,santa clara elementary,public,6910 s santa clara ave.,tucson,pima,85756.0,y,85.0,0.988,1.0,0.976,1.0,0.941,0.0,0.0,0.0,0.0,0.0,2015,83.0,0.0,2.0,2.0,85.0,0.0,0.0,0.0,84.0,0.0,1.0,1.0,85.0,0.0,0.0,0.0,80.0,0.0,5.0,5.0,yes,no,no,no,yes,yes,yes,yes,yes,no
1116,1116,santa cruz catholic school,private,29 w. 22nd st.,tucson,pima,85713.0,y,25.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1117,1117,santa cruz elementary,public,19845 n costa del sol blvd. ,maricopa,pinal,85239.0,n,59.0,0.932,0.9490000000000001,0.9490000000000001,0.966,0.8640000000000001,0.051,0.034,0.051,0.034,0.051,2015,56.0,3.0,3.0,0.0,56.0,2.0,3.0,1.0,55.0,3.0,4.0,1.0,57.0,2.0,2.0,0.0,51.0,3.0,8.0,5.0,no,no,no,no,yes,no,no,no,yes,no
1118,1118,santa fe elementary school,public,9880 n 77th ave.,peoria,maricopa,85345.0,y,83.0,0.9400000000000001,0.9400000000000001,0.9279999999999999,0.9400000000000001,0.8190000000000001,0.06,0.06,0.07200000000000001,0.06,0.036000000000000004,2015,78.0,6.0,5.0,-1.0,79.0,5.0,4.0,-1.0,79.0,5.0,4.0,-1.0,79.0,5.0,4.0,-1.0,68.0,3.0,15.0,12.0,no,no,no,no,yes,no,no,no,no,no
1119,1119,santa rosa elementary school,public,21400 n santa rosa dr.,maricopa,pinal,85239.0,y,64.0,0.9690000000000001,0.9690000000000001,0.9840000000000001,1.0,0.828,0.0,0.0,0.0,0.0,0.0,2015,63.0,0.0,1.0,1.0,63.0,0.0,1.0,1.0,63.0,0.0,1.0,1.0,64.0,0.0,0.0,0.0,53.0,0.0,11.0,11.0,no,no,no,no,yes,yes,yes,yes,yes,no
1120,1120,santan elementary,public,1550 east chandler heights rd.,chandler,maricopa,85248.0,n,79.0,0.9870000000000001,0.9870000000000001,0.9870000000000001,0.9870000000000001,0.9870000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.013000000000000001,2015,78.0,2.0,1.0,-1.0,78.0,2.0,1.0,-1.0,78.0,2.0,1.0,-1.0,78.0,2.0,1.0,-1.0,78.0,2.0,1.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
1121,1121,sarah marley school,public,735 7th st.,douglas,cochise,85607.0,y,34.0,1.0,1.0,1.0,1.0,0.971,0.0,0.0,0.0,0.0,0.0,2015,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1122,1122,satori private school,private,3801 n. 1st ave.,tucson,pima,85719.0,n,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1123,1123,scales technology academy,public,1115 w 5th st.,tempe,maricopa,85281.0,y,66.0,0.97,0.9550000000000001,0.9550000000000001,0.97,0.8940000000000001,0.015,0.03,0.03,0.03,0.015,2015,64.0,2.0,2.0,0.0,64.0,2.0,2.0,0.0,65.0,1.0,1.0,0.0,65.0,2.0,1.0,-1.0,60.0,1.0,6.0,5.0,no,no,no,no,yes,yes,yes,yes,yes,no
1124,1124,scott libby elementary school ,public,272 e. sagebrush st. ,litchfield park,maricopa,85340.0,y,80.0,0.913,0.913,0.9,0.9,0.8,0.08800000000000001,0.08800000000000001,0.08800000000000001,0.08800000000000001,0.113,2015,72.0,7.0,8.0,1.0,74.0,7.0,6.0,-1.0,74.0,7.0,6.0,-1.0,72.0,7.0,8.0,1.0,64.0,8.0,16.0,8.0,no,no,no,no,yes,no,no,no,no,no
1125,1125,scottsdale christian academy,private,14400 n. tatum blvd.,phoenix,maricopa,85032.0,y,60.0,0.883,0.867,0.833,0.867,0.667,0.11699999999999999,0.133,0.167,0.133,0.067,2015,50.0,9.0,10.0,1.0,53.0,8.0,7.0,-1.0,53.0,7.0,7.0,0.0,53.0,8.0,7.0,-1.0,41.0,3.0,19.0,16.0,no,no,no,no,yes,no,no,no,no,no
1126,1126,second mesa day school,private,p.o. box 98,second mesa,navajo,86043.0,n,44.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2015,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
1128,1128,self development academy,charter,1709 north greenfield rd. ,mesa,maricopa,85205.0,n,69.0,0.9420000000000001,0.9570000000000001,0.9279999999999999,0.9570000000000001,0.9279999999999999,0.043,0.043,0.043,0.043,0.043,2015,65.0,3.0,4.0,1.0,67.0,3.0,2.0,-1.0,65.0,3.0,4.0,1.0,67.0,3.0,2.0,-1.0,65.0,3.0,4.0,1.0,no,no,no,no,no,no,yes,no,yes,no
1129,1129,self development academy-phoenix,charter,1515 east indian school rd.,phoenix,maricopa,85014.0,n,38.0,0.9209999999999999,0.9209999999999999,0.9209999999999999,0.9209999999999999,0.9209999999999999,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,2015,35.0,1.0,3.0,2.0,35.0,1.0,3.0,2.0,35.0,1.0,3.0,2.0,35.0,1.0,3.0,2.0,35.0,1.0,3.0,2.0,yes,yes,yes,yes,yes,no,no,no,no,no
1131,1131,senita valley elementary,public,10750 e bibly rd.,tucson,pima,85747.0,n,112.0,0.946,0.946,0.946,0.9640000000000001,0.929,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.036000000000000004,0.054000000000000006,2015,106.0,6.0,6.0,0.0,106.0,6.0,6.0,0.0,106.0,6.0,6.0,0.0,108.0,4.0,4.0,0.0,105.0,6.0,7.0,1.0,no,no,no,no,no,no,no,no,yes,no
1133,1133,sequoia charter elementary school,charter,1460 s. horne st.,mesa,maricopa,85204.0,n,64.0,0.953,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.016,0.016,0.016,0.016,0.016,2015,63.0,2.0,1.0,-1.0,63.0,2.0,1.0,-1.0,61.0,1.0,3.0,2.0,63.0,2.0,1.0,-1.0,63.0,2.0,1.0,-1.0,no,no,yes,no,no,yes,yes,yes,yes,yes
1135,1135,sequoia pathway academy,charter,19265 n porter rd.,maricopa,pinal,85138.0,n,76.0,0.9470000000000001,0.9470000000000001,0.9470000000000001,0.9470000000000001,0.9470000000000001,0.053,0.053,0.053,0.053,0.053,2015,72.0,4.0,4.0,0.0,72.0,4.0,4.0,0.0,72.0,4.0,4.0,0.0,72.0,4.0,4.0,0.0,72.0,4.0,4.0,0.0,no,no,no,no,no,no,no,no,no,no
1136,1136,sequoia village school,charter,982 full house ln.,show low,navajo,85901.0,n,38.0,0.9470000000000001,0.9470000000000001,0.895,1.0,0.763,0.053,0.053,0.105,0.0,0.026000000000000002,2015,35.0,4.0,3.0,-1.0,36.0,2.0,2.0,0.0,36.0,2.0,2.0,0.0,38.0,0.0,0.0,0.0,29.0,1.0,9.0,8.0,no,no,no,no,yes,no,no,no,yes,no
1137,1137,sequoya elementary school,public,11808 n 64th st.,scottsdale,maricopa,85254.0,y,83.0,0.9520000000000001,0.9279999999999999,0.9279999999999999,0.9400000000000001,0.9400000000000001,0.048,0.07200000000000001,0.07200000000000001,0.06,0.06,2015,78.0,6.0,5.0,-1.0,78.0,6.0,5.0,-1.0,80.0,4.0,3.0,-1.0,79.0,5.0,4.0,-1.0,79.0,5.0,4.0,-1.0,no,no,no,no,no,no,no,yes,no,no
1138,1138,settlers point elementary,public,423 e settlers point,gilbert,maricopa,85296.0,n,67.0,0.925,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.821,0.075,0.06,0.06,0.06,0.06,2015,63.0,4.0,4.0,0.0,63.0,4.0,4.0,0.0,62.0,5.0,5.0,0.0,63.0,4.0,4.0,0.0,56.0,4.0,11.0,7.0,no,no,no,no,yes,no,no,no,no,no
1139,1139,sevilla primary,public,3801 w. missouri ave. ,phoenix,maricopa,85019.0,n,208.0,0.99,1.0,0.986,0.995,0.635,0.0,0.0,0.0,0.0,0.0,2015,206.0,0.0,2.0,2.0,208.0,0.0,0.0,0.0,206.0,0.0,2.0,2.0,207.0,0.0,1.0,1.0,133.0,0.0,75.0,75.0,yes,no,yes,no,yes,yes,yes,yes,yes,no
1141,1141,shaw butte elementary school,public,12202 n. 21st ave.,phoenix,maricopa,85029.0,n,125.0,0.976,0.976,0.9840000000000001,0.976,0.92,0.0,0.0,0.0,0.0,0.0,2015,124.0,0.0,1.0,1.0,122.0,0.0,3.0,3.0,122.0,0.0,3.0,3.0,122.0,0.0,3.0,3.0,115.0,0.0,10.0,10.0,no,yes,yes,yes,yes,yes,yes,yes,yes,no
1142,1142,sheely farms elementary school,public,9450 w encanto blvd.,phoenix,maricopa,85037.0,y,81.0,0.963,0.963,0.963,0.951,0.8520000000000001,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.037000000000000005,2015,79.0,3.0,2.0,-1.0,79.0,3.0,2.0,-1.0,79.0,3.0,2.0,-1.0,78.0,3.0,3.0,0.0,70.0,3.0,11.0,8.0,no,no,no,no,yes,yes,yes,yes,yes,no
1143,1143,shumway elementary,public,1325 n. shumway ave.,chandler,maricopa,85225.0,n,80.0,0.925,0.975,0.925,0.975,0.675,0.075,0.025,0.075,0.025,0.038,2015,74.0,6.0,6.0,0.0,78.0,2.0,2.0,0.0,74.0,6.0,6.0,0.0,78.0,2.0,2.0,0.0,54.0,3.0,26.0,23.0,no,no,no,no,yes,no,yes,no,yes,no
1144,1144,sierra verde elementary,public,7241 w rose garden ln.,glendale,maricopa,85308.0,y,102.0,0.98,0.961,0.99,0.951,0.853,0.02,0.039,0.01,0.049,0.028999999999999998,2015,101.0,2.0,1.0,-1.0,99.0,4.0,3.0,-1.0,100.0,2.0,2.0,0.0,98.0,5.0,4.0,-1.0,88.0,3.0,14.0,11.0,no,no,no,no,yes,yes,yes,yes,yes,no
